D,lambda,tlength,ntherm,ntraj,naccu,c
3,1.145000e+00,1.000000e+00,5000,100000,1000,3.000000e+00

L,k,m,mAbs,m2,m2_V,m4
10,2.200000e-01,7.818553e+02,7.818553e+02,6.120084e+05,6.120084e+02,3.762793e+11
10,2.200000e-01,7.781719e+02,7.781719e+02,6.062211e+05,6.062211e+02,3.691209e+11
10,2.200000e-01,7.825569e+02,7.825569e+02,6.130128e+05,6.130128e+02,3.772795e+11
10,2.200000e-01,7.781333e+02,7.781333e+02,6.062515e+05,6.062515e+02,3.693689e+11
10,2.200000e-01,7.799249e+02,7.799249e+02,6.090232e+05,6.090232e+02,3.726951e+11
10,2.200000e-01,7.793371e+02,7.793371e+02,6.080731e+05,6.080731e+02,3.714595e+11
10,2.200000e-01,7.788206e+02,7.788206e+02,6.073006e+05,6.073006e+02,3.705909e+11
10,2.200000e-01,7.764484e+02,7.764484e+02,6.037048e+05,6.037048e+02,3.664447e+11
10,2.200000e-01,7.814267e+02,7.814267e+02,6.112825e+05,6.112825e+02,3.752560e+11
10,2.200000e-01,7.785051e+02,7.785051e+02,6.067239e+05,6.067239e+02,3.696779e+11
10,2.200000e-01,7.765567e+02,7.765567e+02,6.037488e+05,6.037488e+02,3.662202e+11
10,2.200000e-01,7.832905e+02,7.832905e+02,6.143630e+05,6.143630e+02,3.794325e+11
10,2.200000e-01,7.728976e+02,7.728976e+02,5.982302e+05,5.982302e+02,3.598952e+11
10,2.200000e-01,7.821906e+02,7.821906e+02,6.126004e+05,6.126004e+02,3.771565e+11
10,2.200000e-01,7.795798e+02,7.795798e+02,6.084602e+05,6.084602e+02,3.719612e+11
10,2.200000e-01,7.785660e+02,7.785660e+02,6.068490e+05,6.068490e+02,3.699150e+11
10,2.200000e-01,7.814305e+02,7.814305e+02,6.114433e+05,6.114433e+02,3.758243e+11
10,2.200000e-01,7.775436e+02,7.775436e+02,6.053685e+05,6.053685e+02,3.683830e+11
10,2.200000e-01,7.818265e+02,7.818265e+02,6.120200e+05,6.120200e+02,3.764208e+11
10,2.200000e-01,7.753729e+02,7.753729e+02,6.019512e+05,6.019512e+02,3.641337e+11
10,2.200000e-01,7.777878e+02,7.777878e+02,6.057120e+05,6.057120e+02,3.687169e+11
10,2.200000e-01,7.791212e+02,7.791212e+02,6.077490e+05,6.077490e+02,3.711019e+11
10,2.200000e-01,7.781120e+02,7.781120e+02,6.063260e+05,6.063260e+02,3.697109e+11
10,2.200000e-01,7.799330e+02,7.799330e+02,6.091657e+05,6.091657e+02,3.731822e+11
10,2.200000e-01,7.793706e+02,7.793706e+02,6.080291e+05,6.080291e+02,3.711735e+11
10,2.200000e-01,7.820056e+02,7.820056e+02,6.123314e+05,6.123314e+02,3.768909e+11
10,2.200000e-01,7.724020e+02,7.724020e+02,5.977273e+05,5.977273e+02,3.598959e+11
10,2.200000e-01,7.793699e+02,7.793699e+02,6.080729e+05,6.080729e+02,3.713407e+11
10,2.200000e-01,7.751873e+02,7.751873e+02,6.016185e+05,6.016185e+02,3.636221e+11
10,2.200000e-01,7.746848e+02,7.746848e+02,6.009184e+05,6.009184e+02,3.629590e+11
10,2.200000e-01,7.732645e+02,7.732645e+02,5.987021e+05,5.987021e+02,3.602621e+11
10,2.200000e-01,7.854457e+02,7.854457e+02,6.175769e+05,6.175769e+02,3.830015e+11
10,2.200000e-01,7.783803e+02,7.783803e+02,6.067579e+05,6.067579e+02,3.702690e+11
10,2.200000e-01,7.747450e+02,7.747450e+02,6.012267e+05,6.012267e+02,3.638453e+11
10,2.200000e-01,7.712775e+02,7.712775e+02,5.955987e+05,5.955987e+02,3.564665e+11
10,2.200000e-01,7.820738e+02,7.820738e+02,6.123821e+05,6.123821e+02,3.768110e+11
10,2.200000e-01,7.797295e+02,7.797295e+02,6.087994e+05,6.087994e+02,3.726190e+11
10,2.200000e-01,7.752665e+02,7.752665e+02,6.019080e+05,6.019080e+02,3.643545e+11
10,2.200000e-01,7.811554e+02,7.811554e+02,6.109769e+05,6.109769e+02,3.751782e+11
10,2.200000e-01,7.773444e+02,7.773444e+02,6.049424e+05,6.049424e+02,3.675859e+11
10,2.200000e-01,7.798003e+02,7.798003e+02,6.088551e+05,6.088551e+02,3.725393e+11
10,2.200000e-01,7.832544e+02,7.832544e+02,6.141264e+05,6.141264e+02,3.787089e+11
10,2.200000e-01,7.818583e+02,7.818583e+02,6.119796e+05,6.119796e+02,3.761515e+11
10,2.200000e-01,7.798928e+02,7.798928e+02,6.091091e+05,6.091091e+02,3.731257e+11
10,2.200000e-01,7.768068e+02,7.768068e+02,6.041447e+05,6.041447e+02,3.667057e+11
10,2.200000e-01,7.787047e+02,7.787047e+02,6.071446e+05,6.071446e+02,3.704454e+11
10,2.200000e-01,7.825061e+02,7.825061e+02,6.130665e+05,6.130665e+02,3.776760e+11
10,2.200000e-01,7.813911e+02,7.813911e+02,6.113621e+05,6.113621e+02,3.756766e+11
10,2.200000e-01,7.763168e+02,7.763168e+02,6.034014e+05,6.034014e+02,3.658437e+11
10,2.200000e-01,7.789242e+02,7.789242e+02,6.074333e+05,6.074333e+02,3.706932e+11
10,2.200000e-01,7.743077e+02,7.743077e+02,6.002965e+05,6.002965e+02,3.621250e+11
10,2.200000e-01,7.739224e+02,7.739224e+02,5.999775e+05,5.999775e+02,3.623770e+11
10,2.200000e-01,7.812834e+02,7.812834e+02,6.112252e+05,6.112252e+02,3.755731e+11
10,2.200000e-01,7.762535e+02,7.762535e+02,6.032165e+05,6.032165e+02,3.654202e+11
10,2.200000e-01,7.804419e+02,7.804419e+02,6.097845e+05,6.097845e+02,3.735234e+11
10,2.200000e-01,7.816668e+02,7.816668e+02,6.117010e+05,6.117010e+02,3.758721e+11
10,2.200000e-01,7.780353e+02,7.780353e+02,6.063037e+05,6.063037e+02,3.699311e+11
10,2.200000e-01,7.774119e+02,7.774119e+02,6.051267e+05,6.051267e+02,3.680036e+11
10,2.200000e-01,7.835081e+02,7.835081e+02,6.146139e+05,6.146139e+02,3.795354e+11
10,2.200000e-01,7.751008e+02,7.751008e+02,6.014863e+05,6.014863e+02,3.634712e+11
10,2.200000e-01,7.762187e+02,7.762187e+02,6.031866e+05,6.031866e+02,3.654377e+11
10,2.200000e-01,7.827505e+02,7.827505e+02,6.135974e+05,6.135974e+02,3.786852e+11
10,2.200000e-01,7.805167e+02,7.805167e+02,6.099269e+05,6.099269e+02,3.737638e+11
10,2.200000e-01,7.765279e+02,7.765279e+02,6.039454e+05,6.039454e+02,3.670021e+11
10,2.200000e-01,7.835916e+02,7.835916e+02,6.147100e+05,6.147100e+02,3.795664e+11
10,2.200000e-01,7.760165e+02,7.760165e+02,6.029550e+05,6.029550e+02,3.653578e+11
10,2.200000e-01,7.752851e+02,7.752851e+02,6.018886e+05,6.018886e+02,3.642169e+11
10,2.200000e-01,7.783497e+02,7.783497e+02,6.065694e+05,6.065694e+02,3.697050e+11
10,2.200000e-01,7.764721e+02,7.764721e+02,6.036889e+05,6.036889e+02,3.663248e+11
10,2.200000e-01,7.773954e+02,7.773954e+02,6.050412e+05,6.050412e+02,3.677489e+11
10,2.200000e-01,7.842571e+02,7.842571e+02,6.157300e+05,6.157300e+02,3.807534e+11
10,2.200000e-01,7.792128e+02,7.792128e+02,6.078816e+05,6.078816e+02,3.712283e+11
10,2.200000e-01,7.799192e+02,7.799192e+02,6.089674e+05,6.089674e+02,3.725055e+11
10,2.200000e-01,7.782290e+02,7.782290e+02,6.062955e+05,6.062955e+02,3.691806e+11
10,2.200000e-01,7.749735e+02,7.749735e+02,6.013117e+05,6.013117e+02,3.633107e+11
10,2.200000e-01,7.763667e+02,7.763667e+02,6.035484e+05,6.035484e+02,3.661991e+11
10,2.300000e-01,8.312636e+02,8.312636e+02,6.915005e+05,6.915005e+02,4.795549e+11
10,2.300000e-01,8.342787e+02,8.342787e+02,6.965586e+05,6.965586e+02,4.866861e+11
10,2.300000e-01,8.330141e+02,8.330141e+02,6.944381e+05,6.944381e+02,4.836972e+11
10,2.300000e-01,8.300297e+02,8.300297e+02,6.895259e+05,6.895259e+02,4.770279e+11
10,2.300000e-01,8.340887e+02,8.340887e+02,6.961834e+05,6.961834e+02,4.860035e+11
10,2.300000e-01,8.320344e+02,8.320344e+02,6.928186e+05,6.928186e+02,4.814748e+11
10,2.300000e-01,8.310892e+02,8.310892e+02,6.912056e+05,6.912056e+02,4.791358e+11
10,2.300000e-01,8.353656e+02,8.353656e+02,6.983442e+05,6.983442e+02,4.890991e+11
10,2.300000e-01,8.340854e+02,8.340854e+02,6.962208e+05,6.962208e+02,4.861789e+11
10,2.300000e-01,8.377667e+02,8.377667e+02,7.023369e+05,7.023369e+02,4.946290e+11
10,2.300000e-01,8.350556e+02,8.350556e+02,6.978686e+05,6.978686e+02,4.885567e+11
10,2.300000e-01,8.323587e+02,8.323587e+02,6.933470e+05,6.933470e+02,4.821811e+11
10,2.300000e-01,8.352950e+02,8.352950e+02,6.981880e+05,6.981880e+02,4.887682e+11
10,2.300000e-01,8.343596e+02,8.343596e+02,6.967749e+05,6.967749e+02,4.872105e+11
10,2.300000e-01,8.327106e+02,8.327106e+02,6.939067e+05,6.939067e+02,4.828915e+11
10,2.300000e-01,8.313894e+02,8.313894e+02,6.917819e+05,6.917819e+02,4.801389e+11
10,2.300000e-01,8.342505e+02,8.342505e+02,6.965483e+05,6.965483e+02,4.867662e+11
10,2.300000e-01,8.338825e+02,8.338825e+02,6.958696e+05,6.958696e+02,4.856473e+11
10,2.300000e-01,8.291273e+02,8.291273e+02,6.880458e+05,6.880458e+02,4.750236e+11
10,2.300000e-01,8.322903e+02,8.322903e+02,6.932916e+05,6.932916e+02,4.822625e+11
10,2.300000e-01,8.347325e+02,8.347325e+02,6.972547e+05,6.972547e+02,4.874903e+11
10,2.300000e-01,8.339071e+02,8.339071e+02,6.958446e+05,6.958446e+02,4.854268e+11
10,2.300000e-01,8.333529e+02,8.333529e+02,6.949828e+05,6.949828e+02,4.844011e+11
10,2.300000e-01,8.319495e+02,8.319495e+02,6.926643e+05,6.926643e+02,4.812324e+11
10,2.300000e-01,8.305224e+02,8.305224e+02,6.902939e+05,6.902939e+02,4.779516e+11
10,2.300000e-01,8.329702e+02,8.329702e+02,6.943438e+05,6.943438e+02,4.835057e+11
10,2.300000e-01,8.344595e+02,8.344595e+02,6.968534e+05,6.968534e+02,4.870660e+11
10,2.300000e-01,8.321675e+02,8.321675e+02,6.931298e+05,6.931298e+02,4.821587e+11
10,2.300000e-01,8.332684e+02,8.332684e+02,6.948968e+05,6.948968e+02,4.844310e+11
10,2.300000e-01,8.322413e+02,8.322413e+02,6.931025e+05,6.931025e+02,4.817010e+11
10,2.300000e-01,8.324312e+02,8.324312e+02,6.935103e+05,6.935103e+02,4.825319e+11
10,2.300000e-01,8.337628e+02,8.337628e+02,6.957227e+05,6.957227e+02,4.855892e+11
10,2.300000e-01,8.321181e+02,8.321181e+02,6.929441e+05,6.929441e+02,4.816159e+11
10,2.300000e-01,8.307181e+02,8.307181e+02,6.906981e+05,6.906981e+02,4.787239e+11
10,2.300000e-01,8.311463e+02,8.311463e+02,6.912894e+05,6.912894e+02,4.792197e+11
10,2.300000e-01,8.333183e+02,8.333183e+02,6.949443e+05,6.949443e+02,4.843922e+11
10,2.300000e-01,8.318931e+02,8.318931e+02,6.926107e+05,6.926107e+02,4.812637e+11
10,2.300000e-01,8.346278e+02,8.346278e+02,6.971309e+05,6.971309e+02,4.874588e+11
10,2.300000e-01,8.295505e+02,8.295505e+02,6.886717e+05,6.886717e+02,4.756904e+11
10,2.300000e-01,8.293796e+02,8.293796e+02,6.883967e+05,6.883967e+02,4.753298e+11
10,2.300000e-01,8.311612e+02,8.311612e+02,6.913889e+05,6.913889e+02,4.795559e+11
10,2.300000e-01,8.307172e+02,8.307172e+02,6.906816e+05,6.906816e+02,4.786611e+11
10,2.300000e-01,8.311836e+02,8.311836e+02,6.913503e+05,6.913503e+02,4.793021e+11
10,2.300000e-01,8.310906e+02,8.310906e+02,6.912518e+05,6.912518e+02,4.793134e+11
10,2.300000e-01,8.340104e+02,8.340104e+02,6.960262e+05,6.960262e+02,4.857080e+11
10,2.300000e-01,8.348840e+02,8.348840e+02,6.975774e+05,6.975774e+02,4.881206e+11
10,2.300000e-01,8.316195e+02,8.316195e+02,6.921233e+05,6.921233e+02,4.804888e+11
10,2.300000e-01,8.315180e+02,8.315180e+02,6.919053e+05,6.919053e+02,4.800651e+11
10,2.300000e-01,8.341199e+02,8.341199e+02,6.962606e+05,6.962606e+02,4.861815e+11
10,2.300000e-01,8.303323e+02,8.303323e+02,6.899716e+05,6.899716e+02,4.774928e+11
10,2.300000e-01,8.341993e+02,8.341993e+02,6.963711e+05,6.963711e+02,4.862650e+11
10,2.300000e-01,8.346353e+02,8.346353e+02,6.970939e+05,6.970939e+02,4.872627e+11
10,2.300000e-01,8.356459e+02,8.356459e+02,6.987967e+05,6.987967e+02,4.896889e+11
10,2.300000e-01,8.336116e+02,8.336116e+02,6.954277e+05,6.954277e+02,4.850553e+11
10,2.300000e-01,8.291631e+02,8.291631e+02,6.880271e+05,6.880271e+02,4.747985e+11
10,2.300000e-01,8.325647e+02,8.325647e+02,6.937133e+05,6.937133e+02,4.827492e+11
10,2.300000e-01,8.308821e+02,8.308821e+02,6.908641e+05,6.908641e+02,4.786666e+11
10,2.300000e-01,8.310724e+02,8.310724e+02,6.912511e+05,6.912511e+02,4.793905e+11
10,2.300000e-01,8.336370e+02,8.336370e+02,6.954848e+05,6.954848e+02,4.851711e+11
10,2.300000e-01,8.290544e+02,8.290544e+02,6.879373e+05,6.879373e+02,4.749109e+11
10,2.300000e-01,8.346095e+02,8.346095e+02,6.971569e+05,6.971569e+02,4.876442e+11
10,2.300000e-01,8.357090e+02,8.357090e+02,6.989502e+05,6.989502e+02,4.900345e+11
10,2.300000e-01,8.358137e+02,8.358137e+02,6.990343e+05,6.990343e+02,4.899020e+11
10,2.300000e-01,8.322728e+02,8.322728e+02,6.932021e+05,6.932021e+02,4.819704e+11
10,2.300000e-01,8.312570e+02,8.312570e+02,6.915275e+05,6.915275e+02,4.797010e+11
10,2.300000e-01,8.301788e+02,8.301788e+02,6.897055e+05,6.897055e+02,4.770861e+11
10,2.300000e-01,8.324477e+02,8.324477e+02,6.935777e+05,6.935777e+02,4.827182e+11
10,2.300000e-01,8.313899e+02,8.313899e+02,6.917871e+05,6.917871e+02,4.801605e+11
10,2.300000e-01,8.299498e+02,8.299498e+02,6.893970e+05,6.893970e+02,4.768564e+11
10,2.300000e-01,8.376789e+02,8.376789e+02,7.021825e+05,7.021825e+02,4.943908e+11
10,2.300000e-01,8.322789e+02,8.322789e+02,6.932449e+05,6.932449e+02,4.821169e+11
10,2.300000e-01,8.282939e+02,8.282939e+02,6.866772e+05,6.866772e+02,4.731772e+11
10,2.300000e-01,8.315831e+02,8.315831e+02,6.920876e+05,6.920876e+02,4.805100e+11
10,2.300000e-01,8.300671e+02,8.300671e+02,6.895124e+05,6.895124e+02,4.767973e+11
10,2.300000e-01,8.324114e+02,8.324114e+02,6.934265e+05,6.934265e+02,4.822701e+11
10,2.300000e-01,8.332851e+02,8.332851e+02,6.948830e+05,6.948830e+02,4.842935e+11
10,2.300000e-01,8.318296e+02,8.318296e+02,6.925369e+05,6.925369e+02,4.812526e+11
10,2.300000e-01,8.300709e+02,8.300709e+02,6.896267e+05,6.896267e+02,4.772505e+11
10,2.300000e-01,8.348282e+02,8.348282e+02,6.974757e+05,6.974757e+02,4.879690e+11
10,2.300000e-01,8.340194e+02,8.340194e+02,6.960557e+05,6.960557e+02,4.857935e+11
10,2.300000e-01,8.305515e+02,8.305515e+02,6.903665e+05,6.903665e+02,4.781171e+11
10,2.300000e-01,8.325150e+02,8.325150e+02,6.935500e+05,6.935500e+02,4.823051e+11
10,2.300000e-01,8.311071e+02,8.311071e+02,6.912682e+05,6.912682e+02,4.793085e+11
10,2.300000e-01,8.319390e+02,8.319390e+02,6.926726e+05,6.926726e+02,4.813186e+11
10,2.300000e-01,8.315407e+02,8.315407e+02,6.919677e+05,6.919677e+02,4.802181e+11
10,2.300000e-01,8.330481e+02,8.330481e+02,6.945352e+05,6.945352e+02,4.839408e+11
10,2.300000e-01,8.338110e+02,8.338110e+02,6.956989e+05,6.956989e+02,4.852718e+11
10,2.300000e-01,8.321430e+02,8.321430e+02,6.930591e+05,6.930591e+02,4.819556e+11
10,2.300000e-01,8.315951e+02,8.315951e+02,6.920772e+05,6.920772e+02,4.804163e+11
10,2.300000e-01,8.332266e+02,8.332266e+02,6.947877e+05,6.947877e+02,4.841727e+11
10,2.300000e-01,8.337997e+02,8.337997e+02,6.957156e+05,6.957156e+02,4.853807e+11
10,2.300000e-01,8.296314e+02,8.296314e+02,6.887972e+05,6.887972e+02,4.758378e+11
10,2.300000e-01,8.317682e+02,8.317682e+02,6.923925e+05,6.923925e+02,4.809318e+11
10,2.300000e-01,8.340918e+02,8.340918e+02,6.962849e+05,6.962849e+02,4.864038e+11
10,2.300000e-01,8.335153e+02,8.335153e+02,6.952622e+05,6.952622e+02,4.848123e+11
10,2.300000e-01,8.309673e+02,8.309673e+02,6.911255e+05,6.911255e+02,4.793579e+11
10,2.300000e-01,8.338163e+02,8.338163e+02,6.957376e+05,6.957376e+02,4.854038e+11
10,2.300000e-01,8.350761e+02,8.350761e+02,6.978298e+05,6.978298e+02,4.882921e+11
10,2.300000e-01,8.357304e+02,8.357304e+02,6.989251e+05,6.989251e+02,4.898282e+11
10,2.300000e-01,8.274511e+02,8.274511e+02,6.852125e+05,6.852125e+02,4.709735e+11
12,1.500000e-01,-1.343037e+01,6.935901e+01,8.212486e+03,4.752596e+00,2.578096e+08
12,1.500000e-01,1.956456e+01,6.825535e+01,7.193926e+03,4.163152e+00,1.442506e+08
12,1.500000e-01,5.323101e+00,5.725485e+01,5.568946e+03,3.222770e+00,1.215146e+08
12,1.500000e-01,1.269264e+01,6.364428e+01,6.332071e+03,3.664393e+00,1.128986e+08
12,1.500000e-01,-5.178672e+00,6.261058e+01,6.068559e+03,3.511898e+00,1.041071e+08
12,1.500000e-01,1.986869e+01,6.448485e+01,6.375887e+03,3.689749e+00,1.111201e+08
12,1.500000e-01,1.255622e+01,6.104184e+01,5.807888e+03,3.361046e+00,9.654143e+07
12,1.500000e-01,-2.733912e+01,6.192506e+01,5.813256e+03,3.364152e+00,9.515832e+07
12,1.500000e-01,6.931099e+00,6.336150e+01,6.250096e+03,3.616954e+00,1.211474e+08
12,1.500000e-01,7.053512e+00,6.129050e+01,6.091997e+03,3.525461e+00,1.220250e+08
12,1.500000e-01,-7.270503e+00,6.896878e+01,7.412886e+03,4.289865e+00,1.637238e+08
12,1.500000e-01,-2.843829e+01,6.147612e+01,6.328444e+03,3.662294e+00,1.545248e+08
12,1.500000e-01,2.166985e+01,6.765521e+01,7.026962e+03,4.066529e+00,1.341355e+08
12,1.500000e-01,1.355070e+01,6.704408e+01,7.118444e+03,4.119470e+00,1.495299e+08
12,1.500000e-01,-2.578554e+01,5.966083e+01,5.336476e+03,3.088238e+00,7.682440e+07
12,1.500000e-01,1.359369e+00,6.225272e+01,5.993356e+03,3.468378e+00,9.862452e+07
12,1.500000e-01,1.394193e+01,6.632235e+01,6.593493e+03,3.815679e+00,1.115769e+08
12,1.500000e-01,-1.472792e+00,6.625998e+01,6.833509e+03,3.954577e+00,1.321913e+08
12,1.500000e-01,1.557896e+01,6.500103e+01,5.951147e+03,3.443951e+00,7.905734e+07
12,1.500000e-01,1.337929e+01,7.317001e+01,8.024853e+03,4.644012e+00,1.681131e+08
12,1.500000e-01,-1.299826e+01,5.706573e+01,5.069351e+03,2.933652e+00,7.400897e+07
12,1.500000e-01,-2.913967e+00,6.531955e+01,6.331855e+03,3.664268e+00,1.031693e+08
12,1.500000e-01,-9.454750e+00,6.238624e+01,6.352554e+03,3.676247e+00,1.316057e+08
12,1.500000e-01,-1.154155e+01,5.836765e+01,5.508333e+03,3.187693e+00,9.518029e+07
12,1.500000e-01,-1.554199e+01,6.329390e+01,6.541834e+03,3.785784e+00,1.360970e+08
12,1.500000e-01,-8.172169e+00,6.637221e+01,6.744747e+03,3.903210e+00,1.163677e+08
12,1.500000e-01,8.684139e+00,7.239569e+01,7.864521e+03,4.551228e+00,1.541441e+08
12,1.500000e-01,2.255962e+01,5.688565e+01,5.340607e+03,3.090629e+00,9.507354e+07
12,1.500000e-01,-1.576247e+01,7.081474e+01,7.340913e+03,4.248214e+00,1.418999e+08
12,1.500000e-01,-1.416971e+01,7.016681e+01,7.692454e+03,4.451651e+00,1.715207e+08
12,1.500000e-01,3.298040e+00,6.703439e+01,7.227059e+03,4.182326e+00,1.590845e+08
12,1.500000e-01,-1.117314e+00,6.681420e+01,7.143096e+03,4.133736e+00,1.575843e+08
12,1.500000e-01,2.245890e+01,6.179546e+01,5.838952e+03,3.379023e+00,9.353079e+07
12,1.500000e-01,7.023773e-01,6.940077e+01,7.714261e+03,4.464272e+00,1.706008e+08
12,1.500000e-01,-4.946974e+00,6.195310e+01,5.849911e+03,3.385365e+00,9.460927e+07
12,1.500000e-01,7.260631e+00,6.191814e+01,5.832627e+03,3.375363e+00,8.795533e+07
12,1.500000e-01,2.500980e+01,6.373698e+01,6.257342e+03,3.621147e+00,1.101270e+08
12,1.500000e-01,-2.774823e+01,6.886932e+01,7.152445e+03,4.139146e+00,1.346828e+08
12,1.500000e-01,3.461689e+01,7.011160e+01,7.462524e+03,4.318590e+00,1.463125e+08
12,1.500000e-01,2.771553e+00,6.101323e+01,6.119441e+03,3.541343e+00,1.426063e+08
12,1.500000e-01,8.492631e+00,6.748956e+01,6.875273e+03,3.978746e+00,1.289182e+08
12,1.500000e-01,-6.373742e+00,7.862540e+01,9.488990e+03,5.491314e+00,2.623490e+08
12,1.500000e-01,1.599249e+01,5.405671e+01,4.526322e+03,2.619399e+00,6.311831e+07
12,1.500000e-01,-1.197333e+01,5.889586e+01,5.870689e+03,3.397389e+00,1.226833e+08
12,1.500000e-01,1.547520e+01,5.968131e+01,5.915212e+03,3.423155e+00,1.159975e+08
12,1.500000e-01,-2.063718e+01,5.877153e+01,5.651115e+03,3.270321e+00,1.012720e+08
12,1.500000e-01,-4.648359e+00,5.917298e+01,5.538658e+03,3.205242e+00,9.063273e+07
12,1.500000e-01,1.683729e+01,5.914951e+01,5.549999e+03,3.211805e+00,1.025703e+08
12,1.500000e-01,2.317396e+01,6.607378e+01,6.627978e+03,3.835635e+00,1.116304e+08
12,1.500000e-01,2.439349e+01,5.786435e+01,5.111487e+03,2.958037e+00,6.727432e+07
12,1.500000e-01,-1.131358e+01,6.142286e+01,5.554498e+03,3.214409e+00,7.370042e+07
12,1.500000e-01,-2.237068e+01,5.970936e+01,5.498514e+03,3.182010e+00,8.923608e+07
12,1.500000e-01,1.034443e+00,6.616437e+01,6.964583e+03,4.030430e+00,1.565748e+08
12,1.500000e-01,-6.277118e+00,6.311365e+01,6.602571e+03,3.820932e+00,1.449962e+08
12,1.500000e-01,-4.221157e+01,7.201603e+01,8.519129e+03,4.930052e+00,2.191641e+08
12,1.500000e-01,-6.594936e-01,7.092023e+01,7.516251e+03,4.349683e+00,1.462648e+08
12,1.500000e-01,-5.177728e+00,5.797679e+01,5.112253e+03,2.958480e+00,6.854236e+07
12,1.500000e-01,-1.867869e+01,6.010449e+01,5.601216e+03,3.241444e+00,8.537305e+07
12,1.500000e-01,1.853928e+00,6.398387e+01,7.099413e+03,4.108457e+00,1.889695e+08
12,1.500000e-01,4.677449e+00,6.362129e+01,6.105664e+03,3.533370e+00,1.006222e+08
12,1.500000e-01,-1.861297e+01,6.472319e+01,6.822874e+03,3.948422e+00,1.787247e+08
12,1.500000e-01,-7.933337e+00,6.141883e+01,5.777226e+03,3.343302e+00,8.830230e+07
12,1.500000e-01,-6.985696e+00,5.991568e+01,5.409645e+03,3.130582e+00,7.664752e+07
12,1.500000e-01,-1.917173e+01,6.361397e+01,6.480772e+03,3.750447e+00,1.297725e+08
12,1.500000e-01,-1.705225e+01,6.903358e+01,7.110814e+03,4.115055e+00,1.428773e+08
12,1.500000e-01,-2.639618e+01,6.809711e+01,6.917659e+03,4.003275e+00,1.208445e+08
12,1.500000e-01,-5.663417e+00,6.317485e+01,6.284598e+03,3.636920e+00,1.156317e+08
12,1.500000e-01,-8.665777e+00,7.038357e+01,7.561064e+03,4.375616e+00,1.596014e+08
12,1.500000e-01,-4.336787e+00,7.228517e+01,7.761741e+03,4.491748e+00,1.530166e+08
12,1.500000e-01,-3.527516e+00,6.181820e+01,6.224723e+03,3.602270e+00,1.183515e+08
12,1.500000e-01,2.071229e+01,5.643364e+01,4.960201e+03,2.870487e+00,7.317853e+07
12,1.500000e-01,2.050244e+01,7.361479e+01,8.372175e+03,4.845009e+00,1.895851e+08
12,1.500000e-01,-7.357086e+00,6.561566e+01,6.613258e+03,3.827117e+00,1.197260e+08
12,1.500000e-01,3.974682e+00,5.848603e+01,5.189767e+03,3.003337e+00,7.147524e+07
12,1.500000e-01,-3.031584e+01,6.420945e+01,6.644457e+03,3.845172e+00,1.583356e+08
12,1.500000e-01,2.067687e+01,6.138819e+01,6.425054e+03,3.718203e+00,1.824005e+08
12,1.500000e-01,1.037812e+01,6.073661e+01,5.670977e+03,3.281815e+00,8.636110e+07
12,1.500000e-01,-3.703802e+00,5.958829e+01,5.374895e+03,3.110472e+00,7.277312e+07
12,1.500000e-01,1.769573e+00,7.210283e+01,7.767311e+03,4.494972e+00,1.575340e+08
12,1.500000e-01,1.827346e+01,6.944717e+01,7.379127e+03,4.270328e+00,1.443171e+08
12,1.500000e-01,5.977410e+00,6.060124e+01,5.566819e+03,3.221539e+00,8.417227e+07
12,1.500000e-01,5.191490e+00,5.475815e+01,4.470231e+03,2.586939e+00,5.105679e+07
12,1.500000e-01,7.814781e+00,6.671975e+01,6.792211e+03,3.930677e+00,1.248156e+08
12,1.500000e-01,-2.205351e+01,6.306193e+01,6.175510e+03,3.573791e+00,1.237988e+08
12,1.500000e-01,4.616545e-01,5.241354e+01,4.285070e+03,2.479786e+00,5.119965e+07
12,1.500000e-01,1.111518e+01,6.953573e+01,7.252377e+03,4.196977e+00,1.374089e+08
12,1.500000e-01,5.414801e+00,7.228751e+01,8.388720e+03,4.854583e+00,2.175645e+08
12,1.500000e-01,9.079329e+00,7.359098e+01,9.114088e+03,5.274357e+00,2.956221e+08
12,1.500000e-01,-2.257834e+01,7.004646e+01,7.733614e+03,4.475471e+00,1.635893e+08
12,1.500000e-01,-1.696508e+01,6.410365e+01,6.828797e+03,3.951850e+00,1.776263e+08
12,1.500000e-01,-5.419401e+00,6.093480e+01,5.874976e+03,3.399870e+00,1.008303e+08
12,1.500000e-01,1.379647e+01,6.304445e+01,5.920553e+03,3.426246e+00,9.048108e+07
12,1.500000e-01,-3.774117e+00,6.607091e+01,6.676530e+03,3.863733e+00,1.188105e+08
12,1.500000e-01,3.142980e+01,6.609288e+01,6.931921e+03,4.011529e+00,1.359994e+08
12,1.500000e-01,1.591944e+01,6.556520e+01,6.455745e+03,3.735963e+00,1.067043e+08
12,1.500000e-01,-2.067606e+01,6.018456e+01,5.771942e+03,3.340244e+00,1.055335e+08
12,1.500000e-01,2.515653e+01,6.043790e+01,5.450074e+03,3.153978e+00,7.912180e+07
12,1.500000e-01,-1.571611e+00,5.816522e+01,5.378751e+03,3.112703e+00,8.877301e+07
12,1.500000e-01,1.270214e+01,6.156471e+01,5.874053e+03,3.399336e+00,9.784149e+07
12,1.500000e-01,-7.575417e+00,6.930495e+01,7.686999e+03,4.448495e+00,1.947935e+08
12,1.600000e-01,2.048905e+01,8.523990e+01,1.133920e+04,6.562036e+00,3.996030e+08
