D,lambda,tlength,ntherm,ntraj,naccu,c
3,1.145000e+00,1.000000e+00,5000,100000,1000,3.000000e+00

L,k,m,mAbs,m2,m2_V,m4
14,1.862500e-01,-5.611139e+02,5.611294e+02,3.475981e+05,1.266757e+02,1.608287e+11
14,1.862500e-01,5.341533e+02,6.308044e+02,4.939282e+05,1.800030e+02,3.849910e+11
14,1.862500e-01,-2.162043e+02,4.265527e+02,2.454909e+05,8.946461e+01,1.177621e+11
14,1.862500e-01,-1.008610e+02,2.035500e+02,7.094801e+04,2.585569e+01,1.743651e+10
14,1.862500e-01,-5.095415e+02,5.996374e+02,4.585631e+05,1.671148e+02,3.397879e+11
14,1.862500e-01,-6.707455e+02,6.707455e+02,4.856889e+05,1.770003e+02,2.955644e+11
14,1.862500e-01,-7.800717e+02,7.800717e+02,6.303586e+05,2.297225e+02,4.469376e+11
14,1.862500e-01,-4.152682e+02,4.163527e+02,2.322176e+05,8.462740e+01,1.171558e+11
14,1.862500e-01,-6.757960e+02,6.957906e+02,5.465655e+05,1.991857e+02,3.825935e+11
14,1.862500e-01,3.205217e+02,4.517435e+02,2.757716e+05,1.004999e+02,1.392762e+11
14,1.862500e-01,-2.059290e+02,6.031062e+02,4.700588e+05,1.713042e+02,3.480295e+11
14,1.862500e-01,-8.457067e+02,8.459424e+02,7.753970e+05,2.825791e+02,7.554321e+11
14,1.862500e-01,-7.505294e+02,7.505294e+02,6.311088e+05,2.299959e+02,5.459408e+11
14,1.862500e-01,4.792641e+02,5.259530e+02,3.603987e+05,1.313406e+02,2.403643e+11
14,1.862500e-01,9.710924e+01,4.119961e+02,2.094062e+05,7.631420e+01,7.427272e+10
14,1.862500e-01,-8.043011e+02,8.043011e+02,6.971042e+05,2.540467e+02,6.007824e+11
14,1.862500e-01,-6.955908e+02,6.955908e+02,5.259657e+05,1.916785e+02,3.496204e+11
14,1.862500e-01,-7.910882e+02,7.910882e+02,6.440925e+05,2.347276e+02,4.627968e+11
14,1.862500e-01,-7.327622e+02,7.333391e+02,6.188034e+05,2.255115e+02,5.244532e+11
14,1.862500e-01,-3.519723e+02,4.160371e+02,2.515197e+05,9.166171e+01,1.363784e+11
14,1.862500e-01,3.334535e+02,6.508845e+02,5.122302e+05,1.866728e+02,4.146479e+11
14,1.862500e-01,-7.993442e+02,7.993442e+02,6.760079e+05,2.463586e+02,5.566330e+11
14,1.862500e-01,1.585800e+02,4.458578e+02,2.881232e+05,1.050012e+02,1.624696e+11
14,1.862500e-01,-8.340960e+02,8.341291e+02,7.549169e+05,2.751155e+02,7.223854e+11
14,1.862500e-01,-7.314479e+02,7.314479e+02,5.702100e+05,2.078025e+02,3.963400e+11
14,1.862500e-01,-7.942091e+02,7.942091e+02,6.709656e+05,2.445210e+02,5.527275e+11
14,1.862500e-01,-7.269872e+02,7.269872e+02,5.715331e+05,2.082847e+02,4.155035e+11
14,1.862500e-01,-6.819341e+02,6.863155e+02,5.585659e+05,2.035590e+02,4.437639e+11
14,1.862500e-01,-6.239630e+02,6.239630e+02,4.452006e+05,1.622451e+02,2.859915e+11
14,1.862500e-01,1.218530e+02,2.290792e+02,7.651380e+04,2.788404e+01,1.324872e+10
14,1.862500e-01,4.814516e+02,4.819655e+02,2.926920e+05,1.066662e+02,1.525105e+11
14,1.862500e-01,8.328978e+02,8.328978e+02,7.319896e+05,2.667601e+02,6.478829e+11
14,1.862500e-01,5.538316e+02,5.538316e+02,3.380227e+05,1.231861e+02,1.517305e+11
14,1.862500e-01,6.680294e+02,6.680294e+02,5.184318e+05,1.889329e+02,3.953240e+11
14,1.862500e-01,4.849848e+02,4.851630e+02,2.772121e+05,1.010248e+02,1.253300e+11
14,1.862500e-01,-6.575173e+01,3.203850e+02,1.728971e+05,6.300914e+01,9.557631e+10
14,1.862500e-01,-6.668942e+02,6.668942e+02,4.876485e+05,1.777145e+02,3.141829e+11
14,1.862500e-01,-6.920305e+02,6.920305e+02,4.938336e+05,1.799685e+02,2.710239e+11
14,1.862500e-01,-5.266177e+02,5.266177e+02,3.258439e+05,1.187478e+02,1.754785e+11
14,1.862500e-01,6.642017e+01,3.055771e+02,1.479228e+05,5.390774e+01,5.752202e+10
14,1.862500e-01,4.172048e+02,6.434904e+02,5.037003e+05,1.835642e+02,3.878129e+11
14,1.862500e-01,8.562178e+01,4.836616e+02,2.807777e+05,1.023242e+02,1.304144e+11
14,1.862500e-01,-4.095018e+00,4.109432e+02,2.410059e+05,8.783012e+01,1.122453e+11
14,1.862500e-01,5.485152e+02,5.809783e+02,4.028886e+05,1.468253e+02,2.248161e+11
14,1.862500e-01,-3.794090e+02,4.107571e+02,2.813818e+05,1.025444e+02,2.119191e+11
14,1.862500e-01,-8.853907e+02,8.853907e+02,8.072642e+05,2.941925e+02,7.321060e+11
14,1.862500e-01,-7.551145e+02,7.551145e+02,6.447191e+05,2.349559e+02,5.686514e+11
14,1.862500e-01,-5.233323e+02,5.233323e+02,3.160835e+05,1.151908e+02,1.556564e+11
14,1.862500e-01,-7.208764e+02,7.208764e+02,5.679602e+05,2.069826e+02,4.212682e+11
14,1.862500e-01,-6.327009e+02,6.327009e+02,4.477605e+05,1.631780e+02,2.995371e+11
14,1.862500e-01,-8.638560e+02,8.638560e+02,7.806985e+05,2.845111e+02,7.131297e+11
14,1.862500e-01,-6.120427e+02,6.408040e+02,5.243370e+05,1.910849e+02,4.258685e+11
14,1.862500e-01,-2.968651e+02,4.748959e+02,3.230812e+05,1.177410e+02,1.981956e+11
14,1.862500e-01,6.320882e+02,6.320882e+02,4.715972e+05,1.718649e+02,3.386669e+11
14,1.862500e-01,7.640562e+02,7.640562e+02,6.211062e+05,2.263506e+02,4.634157e+11
14,1.862500e-01,5.640570e+02,5.679007e+02,4.148446e+05,1.511824e+02,3.108142e+11
14,1.862500e-01,6.014524e+02,6.023996e+02,4.454546e+05,1.623377e+02,2.991940e+11
14,1.862500e-01,9.208332e+02,9.208332e+02,8.685920e+05,3.165423e+02,8.236932e+11
14,1.862500e-01,8.749686e+02,8.749686e+02,7.951017e+05,2.897601e+02,7.235213e+11
14,1.862500e-01,6.137328e+02,6.137328e+02,4.290603e+05,1.563631e+02,2.680901e+11
14,1.862500e-01,-3.202178e+01,2.753159e+02,1.251463e+05,4.560727e+01,4.304061e+10
14,1.862500e-01,-7.099902e+02,7.099902e+02,5.441200e+05,1.982945e+02,3.819085e+11
14,1.862500e-01,-8.309968e+02,8.309968e+02,7.315704e+05,2.666073e+02,6.487546e+11
14,1.862500e-01,-6.032951e+02,6.032951e+02,3.879651e+05,1.413867e+02,1.838229e+11
14,1.862500e-01,-2.359873e+02,3.808748e+02,2.245697e+05,8.184029e+01,1.136306e+11
14,1.862500e-01,1.013495e+01,4.966313e+02,3.060982e+05,1.115518e+02,1.556474e+11
14,1.862500e-01,2.305588e+02,4.273494e+02,3.015945e+05,1.099105e+02,2.440181e+11
14,1.875000e-01,8.992606e+02,8.992606e+02,8.537424e+05,3.111306e+02,8.641723e+11
14,1.875000e-01,5.093407e+02,5.093407e+02,3.231548e+05,1.177678e+02,1.798591e+11
14,1.875000e-01,1.500665e+02,4.271308e+02,2.600664e+05,9.477637e+01,1.432983e+11
14,1.875000e-01,-3.157153e+02,3.742812e+02,2.251548e+05,8.205349e+01,1.341608e+11
14,1.875000e-01,-6.456602e+02,6.456602e+02,4.797929e+05,1.748516e+02,3.544265e+11
14,1.875000e-01,2.423973e+02,7.103773e+02,5.866607e+05,2.137976e+02,5.032082e+11
14,1.875000e-01,4.350705e+01,5.179220e+02,3.307815e+05,1.205472e+02,1.992307e+11
14,1.875000e-01,-4.894964e+02,4.901372e+02,3.207083e+05,1.168762e+02,2.001771e+11
14,1.875000e-01,-9.756069e+02,9.756069e+02,9.790719e+05,3.568046e+02,1.063495e+12
14,1.875000e-01,-8.217994e+02,8.217994e+02,7.254788e+05,2.643873e+02,6.648696e+11
14,1.875000e-01,-1.028265e+03,1.028265e+03,1.079133e+06,3.932701e+02,1.255001e+12
14,1.875000e-01,-9.864677e+02,9.864677e+02,9.966565e+05,3.632130e+02,1.087846e+12
14,1.875000e-01,-8.666024e+02,8.666024e+02,8.266973e+05,3.012745e+02,8.650861e+11
14,1.875000e-01,-7.521281e+02,7.521281e+02,6.590042e+05,2.401619e+02,6.337976e+11
14,1.875000e-01,-6.519235e+02,7.078082e+02,5.951377e+05,2.168869e+02,5.140379e+11
14,1.875000e-01,4.107588e+02,4.119656e+02,2.453877e+05,8.942701e+01,1.330844e+11
14,1.875000e-01,9.633858e+02,9.633858e+02,9.513324e+05,3.466955e+02,9.884921e+11
14,1.875000e-01,9.582007e+02,9.582007e+02,9.406321e+05,3.427959e+02,9.678118e+11
14,1.875000e-01,7.867065e+02,7.867065e+02,6.646346e+05,2.422138e+02,5.393345e+11
14,1.875000e-01,7.427239e+02,7.427239e+02,6.097304e+05,2.222050e+02,4.873441e+11
14,1.875000e-01,-1.676952e+02,3.849054e+02,2.120635e+05,7.728262e+01,9.555304e+10
14,1.875000e-01,-3.191149e+02,4.061794e+02,2.659155e+05,9.690797e+01,1.713617e+11
14,1.875000e-01,6.764543e+02,7.411292e+02,6.556593e+05,2.389429e+02,6.528833e+11
14,1.875000e-01,7.961774e+02,7.961774e+02,7.521481e+05,2.741065e+02,8.279050e+11
14,1.875000e-01,8.200343e+02,8.200343e+02,7.750489e+05,2.824522e+02,8.162688e+11
14,1.875000e-01,5.485777e+02,5.698975e+02,4.495420e+05,1.638273e+02,3.749501e+11
14,1.875000e-01,1.004083e+03,1.004083e+03,1.034745e+06,3.770936e+02,1.169959e+12
14,1.875000e-01,8.692600e+02,8.692600e+02,8.024783e+05,2.924484e+02,7.941282e+11
14,1.875000e-01,1.499621e+02,4.222733e+02,2.839190e+05,1.034690e+02,2.732612e+11
14,1.875000e-01,-9.117639e+02,9.117639e+02,8.850616e+05,3.225443e+02,9.433598e+11
14,1.875000e-01,-8.223052e+02,8.223052e+02,7.000484e+05,2.551197e+02,5.598702e+11
14,1.875000e-01,-8.243591e+02,8.260182e+02,7.496114e+05,2.731820e+02,6.873036e+11
14,1.875000e-01,-5.616926e+02,5.834532e+02,5.225923e+05,1.904491e+02,5.090256e+11
14,1.875000e-01,-8.136307e+02,8.136307e+02,7.039469e+05,2.565404e+02,6.002558e+11
14,1.875000e-01,-8.921909e+02,8.921909e+02,8.229663e+05,2.999148e+02,7.513990e+11
14,1.875000e-01,-9.586886e+02,9.586886e+02,9.409772e+05,3.429217e+02,9.662701e+11
14,1.875000e-01,-5.604988e+02,5.662419e+02,4.614622e+05,1.681713e+02,4.375038e+11
14,1.875000e-01,1.581017e+02,5.169046e+02,3.140122e+05,1.144359e+02,1.561923e+11
14,1.875000e-01,8.921042e+02,8.921042e+02,8.415956e+05,3.067039e+02,8.470233e+11
14,1.875000e-01,1.006048e+03,1.006048e+03,1.047604e+06,3.817799e+02,1.218234e+12
14,1.875000e-01,9.080623e+02,9.080623e+02,8.636132e+05,3.147278e+02,8.748724e+11
14,1.875000e-01,8.395806e+02,8.395806e+02,7.476479e+05,2.724664e+02,6.611721e+11
14,1.875000e-01,-1.757643e+02,4.322500e+02,2.465791e+05,8.986118e+01,1.325169e+11
14,1.875000e-01,4.556523e+02,6.237142e+02,4.826532e+05,1.758940e+02,3.966252e+11
14,1.875000e-01,8.875188e+02,8.875188e+02,8.336548e+05,3.038101e+02,8.454784e+11
14,1.875000e-01,8.575627e+02,8.575627e+02,7.728906e+05,2.816657e+02,7.023983e+11
14,1.875000e-01,6.621827e+02,6.626471e+02,5.375377e+05,1.958957e+02,4.790569e+11
14,1.875000e-01,9.998171e+02,9.998171e+02,1.022162e+06,3.725081e+02,1.132031e+12
14,1.875000e-01,1.052953e+03,1.052953e+03,1.137852e+06,4.146690e+02,1.406581e+12
14,1.875000e-01,9.881355e+02,9.881355e+02,9.967536e+05,3.632484e+02,1.068583e+12
14,1.875000e-01,6.454317e+02,6.454317e+02,4.970059e+05,1.811246e+02,4.161857e+11
14,1.875000e-01,8.752367e+02,8.752367e+02,7.894034e+05,2.876834e+02,6.844714e+11
14,1.875000e-01,-9.507716e+01,4.973073e+02,3.847593e+05,1.402184e+02,3.212323e+11
14,1.875000e-01,-5.397731e+02,5.594267e+02,4.241218e+05,1.545633e+02,3.393083e+11
14,1.875000e-01,-8.373797e+02,8.373797e+02,7.380852e+05,2.689815e+02,6.444820e+11
14,1.875000e-01,-4.947606e+02,5.707311e+02,5.215771e+05,1.900791e+02,5.514989e+11
14,1.875000e-01,8.232471e+02,8.232471e+02,7.362361e+05,2.683076e+02,7.056393e+11
14,1.875000e-01,9.473125e+02,9.473125e+02,9.275804e+05,3.380395e+02,9.609010e+11
14,1.875000e-01,7.498325e+02,7.498325e+02,6.158492e+05,2.244348e+02,5.053153e+11
14,1.875000e-01,8.642200e+02,8.642200e+02,7.818115e+05,2.849167e+02,6.964842e+11
14,1.875000e-01,4.253858e+02,5.496943e+02,4.225648e+05,1.539959e+02,3.400089e+11
14,1.875000e-01,9.767491e+01,4.819454e+02,3.545536e+05,1.292105e+02,2.937769e+11
14,1.875000e-01,9.660943e+02,9.660943e+02,9.645081e+05,3.514971e+02,1.045109e+12
14,1.875000e-01,8.373763e+02,8.373763e+02,7.500446e+05,2.733399e+02,7.034091e+11
14,1.875000e-01,9.117373e+02,9.117373e+02,8.635558e+05,3.147069e+02,8.515018e+11
14,1.875000e-01,7.426048e+02,7.426048e+02,6.242049e+05,2.274799e+02,5.397600e+11
14,1.875000e-01,-1.146808e+02,6.587140e+02,4.864861e+05,1.772909e+02,3.147570e+11
14,1.875000e-01,-6.051386e+02,6.051386e+02,4.219394e+05,1.537680e+02,2.951664e+11
14,1.875000e-01,-2.597834e+02,3.400743e+02,1.476914e+05,5.382340e+01,3.847468e+10
14,1.875000e-01,-3.976755e+02,4.196569e+02,2.320521e+05,8.456708e+01,9.018482e+10
14,1.875000e-01,-1.026423e+03,1.026423e+03,1.075183e+06,3.918306e+02,1.245101e+12
14,1.875000e-01,-9.283143e+02,9.283143e+02,9.024061e+05,3.288652e+02,9.638881e+11
14,1.875000e-01,-8.797234e+02,8.797234e+02,8.077778e+05,2.943797e+02,7.484879e+11
14,1.875000e-01,-8.022949e+02,8.022949e+02,7.136171e+05,2.600646e+02,6.705905e+11
14,1.875000e-01,-9.146595e+02,9.146595e+02,8.673437e+05,3.160873e+02,8.589651e+11
14,1.875000e-01,-5.861326e+02,5.892525e+02,4.349489e+05,1.585091e+02,3.212419e+11
14,1.875000e-01,-9.707136e+02,9.707136e+02,9.836410e+05,3.584698e+02,1.123938e+12
14,1.875000e-01,-9.775879e+02,9.775879e+02,9.872048e+05,3.597685e+02,1.078348e+12
14,1.875000e-01,2.111045e+02,6.027161e+02,4.772720e+05,1.739330e+02,4.153948e+11
14,1.875000e-01,9.575556e+02,9.575556e+02,9.515954e+05,3.467913e+02,1.038815e+12
14,1.875000e-01,8.018232e+02,8.018232e+02,6.833080e+05,2.490190e+02,5.705020e+11
14,1.875000e-01,5.683439e+02,5.701231e+02,4.032701e+05,1.469643e+02,2.550110e+11
14,1.875000e-01,2.686412e+02,5.595709e+02,3.709732e+05,1.351943e+02,2.180807e+11
14,1.875000e-01,-7.595128e+02,7.595128e+02,6.267491e+05,2.284071e+02,4.923566e+11
14,1.875000e-01,-3.721860e+02,5.808530e+02,4.749954e+05,1.731033e+02,4.056217e+11
14,1.875000e-01,8.162203e+02,8.162203e+02,7.244630e+05,2.640171e+02,6.947333e+11
14,1.875000e-01,8.373820e+02,8.373820e+02,7.321301e+05,2.668113e+02,6.141000e+11
14,1.875000e-01,8.363633e+02,8.363633e+02,7.387922e+05,2.692391e+02,6.643688e+11
14,1.875000e-01,6.077743e+02,6.077743e+02,4.216271e+05,1.536542e+02,2.626030e+11
14,1.875000e-01,4.663893e+02,4.666070e+02,2.586607e+05,9.426411e+01,9.887213e+10
14,1.875000e-01,1.811143e+02,2.688140e+02,1.285110e+05,4.683344e+01,4.956084e+10
14,1.875000e-01,6.566882e+02,7.102489e+02,6.932233e+05,2.526324e+02,8.148507e+11
14,1.875000e-01,8.213607e+02,8.213607e+02,7.164603e+05,2.611007e+02,6.231002e+11
14,1.875000e-01,1.014210e+03,1.014210e+03,1.064773e+06,3.880367e+02,1.270008e+12
14,1.875000e-01,8.124607e+02,8.124607e+02,6.935570e+05,2.527540e+02,5.712685e+11
14,1.875000e-01,6.830544e+02,6.830544e+02,5.157047e+05,1.879390e+02,3.444965e+11
14,1.875000e-01,6.805157e+02,7.120779e+02,6.470287e+05,2.357976e+02,6.336574e+11
14,1.875000e-01,1.007709e+03,1.007709e+03,1.033659e+06,3.766980e+02,1.144947e+12
14,1.875000e-01,9.673749e+02,9.673749e+02,9.595331e+05,3.496841e+02,1.005799e+12
14,1.875000e-01,7.434313e+02,7.434313e+02,6.169580e+05,2.248389e+02,5.188324e+11
14,1.887500e-01,4.815371e+02,9.014035e+02,9.060924e+05,3.302086e+02,1.033751e+12
14,1.887500e-01,-5.918267e+02,6.374190e+02,5.833382e+05,2.125868e+02,6.731842e+11
14,1.887500e-01,8.499159e+02,8.499159e+02,7.858855e+05,2.864014e+02,7.947332e+11
14,1.887500e-01,1.042197e+03,1.042197e+03,1.124496e+06,4.098016e+02,1.436228e+12
14,1.887500e-01,1.052714e+03,1.052714e+03,1.135347e+06,4.137563e+02,1.407718e+12
14,1.887500e-01,1.041682e+03,1.041682e+03,1.097656e+06,4.000203e+02,1.258652e+12
14,1.887500e-01,1.064950e+03,1.064950e+03,1.158140e+06,4.220628e+02,1.447112e+12
14,1.887500e-01,1.061665e+03,1.061665e+03,1.187751e+06,4.328537e+02,1.661825e+12
14,1.887500e-01,9.982882e+02,9.982882e+02,1.042629e+06,3.799669e+02,1.268838e+12
14,1.887500e-01,3.403340e+02,6.732754e+02,5.242046e+05,1.910367e+02,3.912450e+11
14,1.887500e-01,-8.145124e+02,8.209093e+02,7.738674e+05,2.820217e+02,8.178186e+11
14,1.887500e-01,-8.868861e+02,8.931958e+02,9.396466e+05,3.424368e+02,1.171020e+12
14,1.887500e-01,-1.061704e+03,1.061704e+03,1.156318e+06,4.213988e+02,1.461563e+12
14,1.887500e-01,-8.938542e+02,8.938542e+02,8.437529e+05,3.074901e+02,8.443314e+11
14,1.887500e-01,-5.987957e+02,6.103898e+02,4.781874e+05,1.742665e+02,3.795985e+11
14,1.887500e-01,-1.091375e+03,1.091375e+03,1.209561e+06,4.408023e+02,1.548569e+12
14,1.887500e-01,-9.579115e+02,9.579115e+02,9.341933e+05,3.404494e+02,9.321064e+11
14,1.887500e-01,-8.373539e+02,8.373539e+02,7.877466e+05,2.870797e+02,8.067607e+11
14,1.887500e-01,-8.935309e+02,8.935309e+02,8.479587e+05,3.090228e+02,8.663665e+11
14,1.887500e-01,-1.027998e+03,1.027998e+03,1.102344e+06,4.017289e+02,1.387621e+12
14,1.887500e-01,-1.027748e+03,1.027748e+03,1.086151e+06,3.958275e+02,1.298632e+12
14,1.887500e-01,-9.644990e+02,9.644990e+02,9.688317e+05,3.530728e+02,1.078931e+12
14,1.887500e-01,-1.032402e+03,1.032402e+03,1.094716e+06,3.989489e+02,1.328012e+12
14,1.887500e-01,-1.058637e+03,1.058637e+03,1.152153e+06,4.198807e+02,1.452368e+12
14,1.887500e-01,-9.688648e+02,9.688648e+02,1.020991e+06,3.720811e+02,1.287794e+12
14,1.887500e-01,-1.020933e+03,1.020933e+03,1.059984e+06,3.862916e+02,1.199232e+12
14,1.887500e-01,-1.020221e+03,1.020221e+03,1.068611e+06,3.894356e+02,1.261743e+12
14,1.887500e-01,-9.163672e+02,9.163672e+02,8.736680e+05,3.183921e+02,8.809232e+11
14,1.887500e-01,-9.084075e+02,9.084075e+02,8.643727e+05,3.150046e+02,8.619087e+11
14,1.887500e-01,-1.117402e+03,1.117402e+03,1.263568e+06,4.604839e+02,1.669374e+12
14,1.887500e-01,-1.083037e+03,1.083037e+03,1.192131e+06,4.344501e+02,1.508774e+12
14,1.887500e-01,-1.040328e+03,1.040328e+03,1.105762e+06,4.029743e+02,1.323524e+12
14,1.887500e-01,-7.486093e+02,7.486093e+02,6.879782e+05,2.507209e+02,7.462185e+11
14,1.887500e-01,-1.056137e+03,1.056137e+03,1.132921e+06,4.128721e+02,1.363901e+12
14,1.887500e-01,-1.023778e+03,1.023778e+03,1.060301e+06,3.864071e+02,1.176816e+12
14,1.887500e-01,-1.074237e+03,1.074237e+03,1.169712e+06,4.262799e+02,1.437241e+12
14,1.887500e-01,1.544158e+02,7.035263e+02,5.889378e+05,2.146275e+02,5.217633e+11
14,1.887500e-01,9.054033e+02,9.054033e+02,8.642435e+05,3.149575e+02,8.997810e+11
14,1.887500e-01,9.423939e+02,9.423939e+02,9.395552e+05,3.424035e+02,1.050924e+12
14,1.887500e-01,1.026473e+03,1.026473e+03,1.096227e+06,3.994995e+02,1.370545e+12
14,1.887500e-01,9.392275e+02,9.392275e+02,9.289214e+05,3.385282e+02,1.034726e+12
14,1.887500e-01,1.040022e+03,1.040022e+03,1.120258e+06,4.082574e+02,1.415981e+12
14,1.887500e-01,1.165506e+03,1.165506e+03,1.372708e+06,5.002580e+02,1.962467e+12
14,1.887500e-01,1.070671e+03,1.070671e+03,1.169710e+06,4.262792e+02,1.473166e+12
14,1.887500e-01,8.025462e+02,8.025462e+02,7.085467e+05,2.582167e+02,6.752182e+11
14,1.887500e-01,-2.555287e+02,6.238333e+02,5.501532e+05,2.004932e+02,5.995960e+11
14,1.887500e-01,-1.082341e+03,1.082341e+03,1.194280e+06,4.352332e+02,1.533976e+12
14,1.887500e-01,-9.656171e+02,9.656171e+02,9.673887e+05,3.525469e+02,1.066326e+12
14,1.887500e-01,-6.242294e+02,6.242294e+02,4.406319e+05,1.605801e+02,2.761237e+11
14,1.887500e-01,-1.069278e+03,1.069278e+03,1.159404e+06,4.225235e+02,1.420236e+12
14,1.887500e-01,-9.718462e+02,9.718462e+02,9.898935e+05,3.607484e+02,1.123495e+12
14,1.887500e-01,-9.754201e+02,9.754201e+02,9.839589e+05,3.585856e+02,1.086474e+12
14,1.887500e-01,-1.031144e+03,1.031144e+03,1.103862e+06,4.022820e+02,1.377159e+12
14,1.887500e-01,-1.057000e+03,1.057000e+03,1.149205e+06,4.188064e+02,1.455426e+12
14,1.887500e-01,-9.044951e+02,9.044951e+02,9.109452e+05,3.319771e+02,1.100859e+12
14,1.887500e-01,-9.538056e+02,9.538056e+02,9.427978e+05,3.435852e+02,1.021427e+12
14,1.887500e-01,-9.665413e+02,9.665413e+02,9.693722e+05,3.532697e+02,1.063011e+12
14,1.887500e-01,-9.941407e+02,9.941407e+02,1.018095e+06,3.710260e+02,1.144594e+12
14,1.887500e-01,-9.631772e+02,9.631772e+02,9.534943e+05,3.474834e+02,9.998582e+11
14,1.887500e-01,-1.002655e+03,1.002655e+03,1.029897e+06,3.753267e+02,1.155495e+12
14,1.887500e-01,-1.040288e+03,1.040288e+03,1.104298e+06,4.024409e+02,1.312298e+12
14,1.887500e-01,-9.007216e+02,9.007216e+02,8.482752e+05,3.091382e+02,8.348091e+11
14,1.887500e-01,-9.857099e+02,9.857099e+02,1.013256e+06,3.692625e+02,1.163758e+12
14,1.887500e-01,-1.039585e+03,1.039585e+03,1.114523e+06,4.061673e+02,1.376027e+12
14,1.887500e-01,-9.082094e+02,9.082094e+02,8.552076e+05,3.116646e+02,8.480427e+11
14,1.887500e-01,-9.090681e+02,9.090681e+02,8.662007e+05,3.156708e+02,8.679377e+11
14,1.887500e-01,-7.057747e+02,7.057747e+02,6.063080e+05,2.209577e+02,6.063842e+11
14,1.887500e-01,-1.089990e+03,1.089990e+03,1.214134e+06,4.424688e+02,1.592303e+12
14,1.887500e-01,-1.144377e+03,1.144377e+03,1.334904e+06,4.864810e+02,1.910787e+12
14,1.887500e-01,-8.114726e+02,8.365249e+02,8.659671e+05,3.155857e+02,1.050398e+12
14,1.887500e-01,8.267585e+02,8.275106e+02,8.178552e+05,2.980522e+02,9.467124e+11
14,1.887500e-01,1.002418e+03,1.002418e+03,1.048712e+06,3.821838e+02,1.252697e+12
14,1.887500e-01,1.039908e+03,1.039908e+03,1.104881e+06,4.026534e+02,1.324047e+12
14,1.887500e-01,1.077955e+03,1.077955e+03,1.184455e+06,4.316526e+02,1.504336e+12
14,1.887500e-01,1.032971e+03,1.032971e+03,1.087431e+06,3.962940e+02,1.268710e+12
14,1.887500e-01,1.078815e+03,1.078815e+03,1.184678e+06,4.317338e+02,1.494875e+12
14,1.887500e-01,5.469025e+02,5.469025e+02,3.457766e+05,1.260119e+02,1.846022e+11
14,1.887500e-01,9.620776e+02,9.620776e+02,9.867264e+05,3.595942e+02,1.164432e+12
14,1.887500e-01,8.145450e+02,8.145450e+02,7.564244e+05,2.756649e+02,7.628006e+11
14,1.887500e-01,9.186510e+02,9.186510e+02,8.599007e+05,3.133749e+02,7.936994e+11
14,1.887500e-01,9.863589e+02,9.863589e+02,9.966644e+05,3.632159e+02,1.085077e+12
14,1.887500e-01,1.033488e+03,1.033488e+03,1.091444e+06,3.977566e+02,1.287154e+12
14,1.887500e-01,1.078662e+03,1.078662e+03,1.189479e+06,4.334835e+02,1.539996e+12
14,1.887500e-01,7.944909e+02,8.028436e+02,7.468920e+05,2.721910e+02,7.333457e+11
14,1.887500e-01,1.074214e+03,1.074214e+03,1.173901e+06,4.278066e+02,1.467618e+12
14,1.887500e-01,9.928469e+02,9.928469e+02,1.017450e+06,3.707907e+02,1.146320e+12
14,1.887500e-01,1.195233e+03,1.195233e+03,1.444167e+06,5.262998e+02,2.172977e+12
14,1.887500e-01,9.123377e+02,9.123377e+02,8.931269e+05,3.254836e+02,1.000010e+12
14,1.887500e-01,8.774053e+02,8.774053e+02,8.235940e+05,3.001436e+02,8.319564e+11
14,1.887500e-01,1.096950e+03,1.096950e+03,1.227209e+06,4.472334e+02,1.615577e+12
14,1.887500e-01,1.110804e+03,1.110804e+03,1.245656e+06,4.539564e+02,1.610935e+12
14,1.887500e-01,9.794576e+02,9.794576e+02,9.852884e+05,3.590701e+02,1.071159e+12
14,1.887500e-01,8.132487e+02,8.132487e+02,7.609429e+05,2.773115e+02,7.872305e+11
14,1.887500e-01,1.078324e+03,1.078324e+03,1.186254e+06,4.323084e+02,1.506994e+12
14,1.887500e-01,1.046312e+03,1.046312e+03,1.122716e+06,4.091530e+02,1.382684e+12
14,1.887500e-01,1.077733e+03,1.077733e+03,1.193957e+06,4.351154e+02,1.580037e+12
14,1.887500e-01,1.075855e+03,1.075855e+03,1.182104e+06,4.307959e+02,1.495877e+12
14,1.887500e-01,8.864813e+02,8.864813e+02,8.200231e+05,2.988423e+02,7.728571e+11
14,1.887500e-01,1.026350e+03,1.026350e+03,1.074710e+06,3.916581e+02,1.238983e+12
14,1.887500e-01,1.103752e+03,1.103752e+03,1.236036e+06,4.504506e+02,1.608900e+12
14,1.900000e-01,1.004266e+03,1.004266e+03,1.056401e+06,3.849857e+02,1.278115e+12
14,1.900000e-01,1.127664e+03,1.127664e+03,1.298065e+06,4.730557e+02,1.820770e+12
14,1.900000e-01,1.230383e+03,1.230383e+03,1.528444e+06,5.570132e+02,2.422908e+12
14,1.900000e-01,1.204740e+03,1.204740e+03,1.470784e+06,5.359999e+02,2.271996e+12
14,1.900000e-01,1.105791e+03,1.105791e+03,1.253328e+06,4.567523e+02,1.722079e+12
14,1.900000e-01,1.125267e+03,1.125267e+03,1.299018e+06,4.734032e+02,1.845114e+12
14,1.900000e-01,1.172493e+03,1.172493e+03,1.409234e+06,5.135692e+02,2.142689e+12
14,1.900000e-01,1.180319e+03,1.180319e+03,1.409432e+06,5.136414e+02,2.075376e+12
