D,L,kappa,lambda,min_nstep,max_nstep,d_nstep,tlength,ntherm,ntraj,naccu
3,4,1.816900e-01,1.328200e+00,5,50,5,1.000000e+00,5000,100000,1000

dtau,dtau2,m2
2.222222e-02,4.938272e-04,1.548396e+01
2.222222e-02,4.938272e-04,1.518076e+01
2.222222e-02,4.938272e-04,1.285039e+01
2.222222e-02,4.938272e-04,9.592729e+00
2.222222e-02,4.938272e-04,1.343194e+01
2.222222e-02,4.938272e-04,1.554296e+01
2.222222e-02,4.938272e-04,1.546697e+01
2.222222e-02,4.938272e-04,1.581089e+01
2.222222e-02,4.938272e-04,1.330537e+01
2.222222e-02,4.938272e-04,1.464631e+01
2.222222e-02,4.938272e-04,1.626198e+01
2.222222e-02,4.938272e-04,1.227672e+01
2.222222e-02,4.938272e-04,1.458202e+01
2.222222e-02,4.938272e-04,1.162166e+01
2.222222e-02,4.938272e-04,1.452896e+01
2.222222e-02,4.938272e-04,1.741490e+01
2.222222e-02,4.938272e-04,1.447467e+01
2.222222e-02,4.938272e-04,1.275749e+01
2.222222e-02,4.938272e-04,1.152223e+01
2.222222e-02,4.938272e-04,1.343279e+01
2.222222e-02,4.938272e-04,1.712201e+01
2.222222e-02,4.938272e-04,1.611979e+01
2.222222e-02,4.938272e-04,1.724934e+01
2.222222e-02,4.938272e-04,1.360898e+01
2.222222e-02,4.938272e-04,1.424767e+01
2.222222e-02,4.938272e-04,1.166397e+01
2.222222e-02,4.938272e-04,1.439609e+01
2.222222e-02,4.938272e-04,1.530991e+01
2.222222e-02,4.938272e-04,1.320655e+01
2.222222e-02,4.938272e-04,1.723444e+01
2.222222e-02,4.938272e-04,1.672489e+01
2.222222e-02,4.938272e-04,1.745016e+01
2.222222e-02,4.938272e-04,1.406674e+01
2.222222e-02,4.938272e-04,1.319618e+01
2.222222e-02,4.938272e-04,1.479008e+01
2.222222e-02,4.938272e-04,1.440568e+01
2.222222e-02,4.938272e-04,1.830626e+01
2.222222e-02,4.938272e-04,1.647106e+01
2.222222e-02,4.938272e-04,1.334996e+01
2.222222e-02,4.938272e-04,1.830868e+01
2.222222e-02,4.938272e-04,1.543277e+01
2.222222e-02,4.938272e-04,1.286455e+01
2.222222e-02,4.938272e-04,1.803407e+01
2.222222e-02,4.938272e-04,1.683825e+01
2.222222e-02,4.938272e-04,1.160199e+01
2.222222e-02,4.938272e-04,1.469153e+01
2.222222e-02,4.938272e-04,1.353310e+01
2.222222e-02,4.938272e-04,1.078156e+01
2.222222e-02,4.938272e-04,1.666940e+01
2.222222e-02,4.938272e-04,1.865750e+01
2.222222e-02,4.938272e-04,1.355137e+01
2.222222e-02,4.938272e-04,1.740718e+01
2.222222e-02,4.938272e-04,1.256314e+01
2.222222e-02,4.938272e-04,1.657355e+01
2.222222e-02,4.938272e-04,1.400553e+01
2.222222e-02,4.938272e-04,1.329516e+01
2.222222e-02,4.938272e-04,1.110243e+01
2.222222e-02,4.938272e-04,9.490613e+00
2.222222e-02,4.938272e-04,1.505453e+01
2.222222e-02,4.938272e-04,1.744920e+01
2.222222e-02,4.938272e-04,1.332649e+01
2.222222e-02,4.938272e-04,1.881911e+01
2.222222e-02,4.938272e-04,1.405707e+01
2.222222e-02,4.938272e-04,1.738336e+01
2.222222e-02,4.938272e-04,1.212394e+01
2.222222e-02,4.938272e-04,1.585024e+01
2.222222e-02,4.938272e-04,1.277700e+01
2.222222e-02,4.938272e-04,1.580020e+01
2.222222e-02,4.938272e-04,1.178185e+01
2.222222e-02,4.938272e-04,1.367880e+01
2.222222e-02,4.938272e-04,1.262641e+01
2.222222e-02,4.938272e-04,1.436342e+01
2.222222e-02,4.938272e-04,1.472156e+01
2.222222e-02,4.938272e-04,1.650898e+01
2.222222e-02,4.938272e-04,1.269694e+01
2.222222e-02,4.938272e-04,1.649457e+01
2.500000e-02,6.250000e-04,1.357030e+01
2.500000e-02,6.250000e-04,1.319870e+01
2.500000e-02,6.250000e-04,1.573920e+01
2.500000e-02,6.250000e-04,1.460122e+01
2.500000e-02,6.250000e-04,1.122701e+01
2.500000e-02,6.250000e-04,1.505791e+01
2.500000e-02,6.250000e-04,1.452756e+01
2.500000e-02,6.250000e-04,1.333866e+01
2.500000e-02,6.250000e-04,1.480427e+01
2.500000e-02,6.250000e-04,1.519747e+01
2.500000e-02,6.250000e-04,1.674379e+01
2.500000e-02,6.250000e-04,1.395254e+01
2.500000e-02,6.250000e-04,1.578268e+01
2.500000e-02,6.250000e-04,1.128029e+01
2.500000e-02,6.250000e-04,1.542036e+01
2.500000e-02,6.250000e-04,1.739147e+01
2.500000e-02,6.250000e-04,1.420017e+01
2.500000e-02,6.250000e-04,1.218937e+01
2.500000e-02,6.250000e-04,1.499146e+01
2.500000e-02,6.250000e-04,1.640091e+01
2.500000e-02,6.250000e-04,1.708870e+01
2.500000e-02,6.250000e-04,1.575559e+01
2.500000e-02,6.250000e-04,1.437056e+01
2.500000e-02,6.250000e-04,1.530993e+01
2.500000e-02,6.250000e-04,1.417826e+01
2.500000e-02,6.250000e-04,1.493778e+01
2.500000e-02,6.250000e-04,1.469605e+01
2.500000e-02,6.250000e-04,1.507367e+01
2.500000e-02,6.250000e-04,1.504320e+01
2.500000e-02,6.250000e-04,1.484790e+01
2.500000e-02,6.250000e-04,1.334431e+01
2.500000e-02,6.250000e-04,1.897982e+01
2.500000e-02,6.250000e-04,1.279647e+01
2.500000e-02,6.250000e-04,1.523348e+01
2.500000e-02,6.250000e-04,1.611776e+01
2.500000e-02,6.250000e-04,1.170430e+01
2.500000e-02,6.250000e-04,1.336561e+01
2.500000e-02,6.250000e-04,1.526599e+01
2.500000e-02,6.250000e-04,1.657388e+01
2.500000e-02,6.250000e-04,1.586023e+01
2.500000e-02,6.250000e-04,1.527879e+01
2.500000e-02,6.250000e-04,1.430521e+01
2.500000e-02,6.250000e-04,1.393576e+01
2.500000e-02,6.250000e-04,1.306726e+01
2.500000e-02,6.250000e-04,1.480689e+01
2.500000e-02,6.250000e-04,1.466056e+01
2.500000e-02,6.250000e-04,1.383120e+01
2.500000e-02,6.250000e-04,1.746973e+01
2.500000e-02,6.250000e-04,1.589423e+01
2.500000e-02,6.250000e-04,1.430463e+01
2.500000e-02,6.250000e-04,1.450708e+01
2.500000e-02,6.250000e-04,1.191503e+01
2.500000e-02,6.250000e-04,1.199792e+01
2.500000e-02,6.250000e-04,1.484460e+01
2.500000e-02,6.250000e-04,1.691084e+01
2.500000e-02,6.250000e-04,1.505572e+01
2.500000e-02,6.250000e-04,1.403067e+01
2.500000e-02,6.250000e-04,1.400776e+01
2.500000e-02,6.250000e-04,1.800675e+01
2.500000e-02,6.250000e-04,1.270776e+01
2.500000e-02,6.250000e-04,1.467657e+01
2.500000e-02,6.250000e-04,1.285679e+01
2.500000e-02,6.250000e-04,1.471524e+01
2.500000e-02,6.250000e-04,1.272300e+01
2.500000e-02,6.250000e-04,1.613296e+01
2.500000e-02,6.250000e-04,1.515148e+01
2.500000e-02,6.250000e-04,1.426945e+01
2.500000e-02,6.250000e-04,1.021520e+01
2.500000e-02,6.250000e-04,1.356486e+01
2.500000e-02,6.250000e-04,1.583344e+01
2.500000e-02,6.250000e-04,1.378881e+01
2.500000e-02,6.250000e-04,1.230159e+01
2.500000e-02,6.250000e-04,1.337040e+01
2.500000e-02,6.250000e-04,1.354279e+01
2.500000e-02,6.250000e-04,1.452255e+01
2.500000e-02,6.250000e-04,1.344541e+01
2.500000e-02,6.250000e-04,1.492609e+01
2.500000e-02,6.250000e-04,1.401085e+01
2.500000e-02,6.250000e-04,1.134087e+01
2.500000e-02,6.250000e-04,1.131009e+01
2.500000e-02,6.250000e-04,1.587596e+01
2.500000e-02,6.250000e-04,1.478004e+01
2.500000e-02,6.250000e-04,1.601410e+01
2.500000e-02,6.250000e-04,1.387565e+01
2.500000e-02,6.250000e-04,1.483869e+01
2.500000e-02,6.250000e-04,1.095224e+01
2.500000e-02,6.250000e-04,1.463302e+01
2.500000e-02,6.250000e-04,1.045823e+01
2.500000e-02,6.250000e-04,1.185236e+01
2.500000e-02,6.250000e-04,1.642430e+01
2.500000e-02,6.250000e-04,1.581977e+01
2.500000e-02,6.250000e-04,1.733658e+01
2.500000e-02,6.250000e-04,1.303437e+01
2.500000e-02,6.250000e-04,1.292390e+01
2.500000e-02,6.250000e-04,1.586858e+01
2.500000e-02,6.250000e-04,1.773682e+01
2.500000e-02,6.250000e-04,1.449875e+01
2.500000e-02,6.250000e-04,1.343342e+01
2.500000e-02,6.250000e-04,1.493550e+01
2.500000e-02,6.250000e-04,1.301297e+01
2.857143e-02,8.163265e-04,1.692234e+01
2.857143e-02,8.163265e-04,1.360360e+01
2.857143e-02,8.163265e-04,1.180547e+01
2.857143e-02,8.163265e-04,1.374965e+01
2.857143e-02,8.163265e-04,1.408696e+01
2.857143e-02,8.163265e-04,1.733447e+01
2.857143e-02,8.163265e-04,1.507262e+01
2.857143e-02,8.163265e-04,1.207676e+01
2.857143e-02,8.163265e-04,1.382088e+01
2.857143e-02,8.163265e-04,1.445956e+01
2.857143e-02,8.163265e-04,1.213610e+01
2.857143e-02,8.163265e-04,1.174922e+01
2.857143e-02,8.163265e-04,1.439511e+01
2.857143e-02,8.163265e-04,1.702153e+01
2.857143e-02,8.163265e-04,1.528541e+01
2.857143e-02,8.163265e-04,1.422031e+01
2.857143e-02,8.163265e-04,1.404002e+01
2.857143e-02,8.163265e-04,1.806631e+01
2.857143e-02,8.163265e-04,1.618123e+01
2.857143e-02,8.163265e-04,9.860972e+00
2.857143e-02,8.163265e-04,1.129548e+01
2.857143e-02,8.163265e-04,1.527251e+01
2.857143e-02,8.163265e-04,1.666275e+01
2.857143e-02,8.163265e-04,1.647995e+01
2.857143e-02,8.163265e-04,1.475350e+01
2.857143e-02,8.163265e-04,1.026304e+01
2.857143e-02,8.163265e-04,1.239329e+01
2.857143e-02,8.163265e-04,1.617635e+01
2.857143e-02,8.163265e-04,1.282252e+01
2.857143e-02,8.163265e-04,1.610184e+01
2.857143e-02,8.163265e-04,1.541327e+01
2.857143e-02,8.163265e-04,1.477145e+01
2.857143e-02,8.163265e-04,1.730113e+01
2.857143e-02,8.163265e-04,1.512800e+01
2.857143e-02,8.163265e-04,1.128159e+01
2.857143e-02,8.163265e-04,1.373400e+01
2.857143e-02,8.163265e-04,1.575590e+01
2.857143e-02,8.163265e-04,1.386751e+01
2.857143e-02,8.163265e-04,1.526509e+01
2.857143e-02,8.163265e-04,1.397673e+01
2.857143e-02,8.163265e-04,1.545727e+01
2.857143e-02,8.163265e-04,1.619416e+01
2.857143e-02,8.163265e-04,1.490005e+01
2.857143e-02,8.163265e-04,1.433167e+01
2.857143e-02,8.163265e-04,1.623827e+01
2.857143e-02,8.163265e-04,1.074560e+01
2.857143e-02,8.163265e-04,1.531014e+01
2.857143e-02,8.163265e-04,1.193996e+01
2.857143e-02,8.163265e-04,1.776477e+01
2.857143e-02,8.163265e-04,1.295403e+01
2.857143e-02,8.163265e-04,1.619552e+01
2.857143e-02,8.163265e-04,1.261033e+01
2.857143e-02,8.163265e-04,1.434003e+01
2.857143e-02,8.163265e-04,9.697306e+00
2.857143e-02,8.163265e-04,1.361498e+01
2.857143e-02,8.163265e-04,1.531890e+01
2.857143e-02,8.163265e-04,1.106803e+01
2.857143e-02,8.163265e-04,1.856284e+01
2.857143e-02,8.163265e-04,1.474496e+01
2.857143e-02,8.163265e-04,1.621142e+01
2.857143e-02,8.163265e-04,1.098496e+01
2.857143e-02,8.163265e-04,1.441127e+01
2.857143e-02,8.163265e-04,1.327560e+01
2.857143e-02,8.163265e-04,1.583485e+01
2.857143e-02,8.163265e-04,1.672042e+01
2.857143e-02,8.163265e-04,1.636179e+01
2.857143e-02,8.163265e-04,1.197269e+01
2.857143e-02,8.163265e-04,1.701523e+01
2.857143e-02,8.163265e-04,1.596474e+01
2.857143e-02,8.163265e-04,1.522524e+01
2.857143e-02,8.163265e-04,1.154598e+01
2.857143e-02,8.163265e-04,1.508737e+01
2.857143e-02,8.163265e-04,1.529373e+01
2.857143e-02,8.163265e-04,1.412945e+01
2.857143e-02,8.163265e-04,1.312762e+01
2.857143e-02,8.163265e-04,1.662465e+01
2.857143e-02,8.163265e-04,1.809299e+01
2.857143e-02,8.163265e-04,1.564344e+01
2.857143e-02,8.163265e-04,1.501862e+01
2.857143e-02,8.163265e-04,1.379737e+01
2.857143e-02,8.163265e-04,1.633441e+01
2.857143e-02,8.163265e-04,1.711704e+01
2.857143e-02,8.163265e-04,1.419772e+01
2.857143e-02,8.163265e-04,1.646591e+01
2.857143e-02,8.163265e-04,1.208312e+01
2.857143e-02,8.163265e-04,1.150112e+01
2.857143e-02,8.163265e-04,1.339127e+01
2.857143e-02,8.163265e-04,1.578806e+01
2.857143e-02,8.163265e-04,1.147601e+01
2.857143e-02,8.163265e-04,1.364313e+01
2.857143e-02,8.163265e-04,1.120476e+01
2.857143e-02,8.163265e-04,1.622178e+01
2.857143e-02,8.163265e-04,1.550119e+01
2.857143e-02,8.163265e-04,1.702825e+01
2.857143e-02,8.163265e-04,1.553035e+01
2.857143e-02,8.163265e-04,1.630640e+01
2.857143e-02,8.163265e-04,1.468000e+01
2.857143e-02,8.163265e-04,1.373787e+01
2.857143e-02,8.163265e-04,1.476055e+01
2.857143e-02,8.163265e-04,1.724020e+01
3.333333e-02,1.111111e-03,1.459826e+01
3.333333e-02,1.111111e-03,1.031402e+01
3.333333e-02,1.111111e-03,1.514719e+01
3.333333e-02,1.111111e-03,1.635395e+01
3.333333e-02,1.111111e-03,1.446134e+01
3.333333e-02,1.111111e-03,1.736031e+01
3.333333e-02,1.111111e-03,1.282866e+01
3.333333e-02,1.111111e-03,1.614166e+01
3.333333e-02,1.111111e-03,1.389690e+01
3.333333e-02,1.111111e-03,1.280375e+01
3.333333e-02,1.111111e-03,1.399593e+01
3.333333e-02,1.111111e-03,1.611150e+01
3.333333e-02,1.111111e-03,1.726344e+01
3.333333e-02,1.111111e-03,1.390187e+01
3.333333e-02,1.111111e-03,1.294589e+01
3.333333e-02,1.111111e-03,1.260980e+01
3.333333e-02,1.111111e-03,1.664476e+01
3.333333e-02,1.111111e-03,1.474628e+01
3.333333e-02,1.111111e-03,1.323670e+01
3.333333e-02,1.111111e-03,1.495022e+01
3.333333e-02,1.111111e-03,1.456105e+01
3.333333e-02,1.111111e-03,1.294129e+01
3.333333e-02,1.111111e-03,1.296249e+01
3.333333e-02,1.111111e-03,1.353335e+01
3.333333e-02,1.111111e-03,1.357513e+01
3.333333e-02,1.111111e-03,1.507998e+01
3.333333e-02,1.111111e-03,1.671701e+01
3.333333e-02,1.111111e-03,1.392966e+01
3.333333e-02,1.111111e-03,1.241985e+01
3.333333e-02,1.111111e-03,1.256467e+01
3.333333e-02,1.111111e-03,1.675366e+01
3.333333e-02,1.111111e-03,1.141264e+01
3.333333e-02,1.111111e-03,1.289971e+01
3.333333e-02,1.111111e-03,1.199482e+01
3.333333e-02,1.111111e-03,1.137561e+01
3.333333e-02,1.111111e-03,1.569415e+01
3.333333e-02,1.111111e-03,1.577448e+01
3.333333e-02,1.111111e-03,1.287422e+01
3.333333e-02,1.111111e-03,1.510733e+01
3.333333e-02,1.111111e-03,1.576024e+01
3.333333e-02,1.111111e-03,1.410514e+01
3.333333e-02,1.111111e-03,1.464261e+01
3.333333e-02,1.111111e-03,1.335044e+01
3.333333e-02,1.111111e-03,1.437688e+01
3.333333e-02,1.111111e-03,1.372287e+01
3.333333e-02,1.111111e-03,1.494929e+01
3.333333e-02,1.111111e-03,1.735868e+01
3.333333e-02,1.111111e-03,1.512764e+01
3.333333e-02,1.111111e-03,1.489013e+01
3.333333e-02,1.111111e-03,1.374880e+01
3.333333e-02,1.111111e-03,1.128397e+01
3.333333e-02,1.111111e-03,1.435851e+01
3.333333e-02,1.111111e-03,1.240278e+01
3.333333e-02,1.111111e-03,1.569569e+01
3.333333e-02,1.111111e-03,1.590596e+01
3.333333e-02,1.111111e-03,1.647953e+01
3.333333e-02,1.111111e-03,1.612581e+01
3.333333e-02,1.111111e-03,1.472358e+01
3.333333e-02,1.111111e-03,1.354819e+01
3.333333e-02,1.111111e-03,1.565952e+01
3.333333e-02,1.111111e-03,1.561069e+01
3.333333e-02,1.111111e-03,1.484709e+01
3.333333e-02,1.111111e-03,1.655698e+01
3.333333e-02,1.111111e-03,1.141231e+01
3.333333e-02,1.111111e-03,1.658413e+01
3.333333e-02,1.111111e-03,1.604884e+01
3.333333e-02,1.111111e-03,1.682071e+01
3.333333e-02,1.111111e-03,1.308722e+01
3.333333e-02,1.111111e-03,1.431123e+01
3.333333e-02,1.111111e-03,1.317580e+01
3.333333e-02,1.111111e-03,1.112806e+01
3.333333e-02,1.111111e-03,1.486896e+01
3.333333e-02,1.111111e-03,1.696611e+01
3.333333e-02,1.111111e-03,1.406774e+01
3.333333e-02,1.111111e-03,1.254544e+01
3.333333e-02,1.111111e-03,1.276425e+01
3.333333e-02,1.111111e-03,1.545265e+01
3.333333e-02,1.111111e-03,1.610767e+01
3.333333e-02,1.111111e-03,1.484958e+01
3.333333e-02,1.111111e-03,1.308415e+01
3.333333e-02,1.111111e-03,1.844657e+01
3.333333e-02,1.111111e-03,1.672552e+01
3.333333e-02,1.111111e-03,1.347296e+01
3.333333e-02,1.111111e-03,1.331558e+01
3.333333e-02,1.111111e-03,1.407712e+01
3.333333e-02,1.111111e-03,1.315427e+01
3.333333e-02,1.111111e-03,1.321040e+01
3.333333e-02,1.111111e-03,1.434512e+01
3.333333e-02,1.111111e-03,1.646762e+01
3.333333e-02,1.111111e-03,1.494196e+01
3.333333e-02,1.111111e-03,1.450450e+01
3.333333e-02,1.111111e-03,1.659643e+01
3.333333e-02,1.111111e-03,1.644263e+01
3.333333e-02,1.111111e-03,1.612039e+01
3.333333e-02,1.111111e-03,1.648907e+01
3.333333e-02,1.111111e-03,1.555397e+01
3.333333e-02,1.111111e-03,1.329398e+01
3.333333e-02,1.111111e-03,1.240579e+01
3.333333e-02,1.111111e-03,1.463537e+01
3.333333e-02,1.111111e-03,1.471292e+01
4.000000e-02,1.600000e-03,1.094003e+01
4.000000e-02,1.600000e-03,1.546854e+01
4.000000e-02,1.600000e-03,1.136331e+01
4.000000e-02,1.600000e-03,1.608714e+01
4.000000e-02,1.600000e-03,1.494174e+01
4.000000e-02,1.600000e-03,1.724052e+01
4.000000e-02,1.600000e-03,1.161080e+01
4.000000e-02,1.600000e-03,1.098230e+01
4.000000e-02,1.600000e-03,1.281765e+01
4.000000e-02,1.600000e-03,1.600078e+01
4.000000e-02,1.600000e-03,1.840855e+01
4.000000e-02,1.600000e-03,1.714364e+01
4.000000e-02,1.600000e-03,1.579927e+01
4.000000e-02,1.600000e-03,1.991276e+01
4.000000e-02,1.600000e-03,1.734925e+01
4.000000e-02,1.600000e-03,1.757169e+01
4.000000e-02,1.600000e-03,1.280633e+01
4.000000e-02,1.600000e-03,1.435425e+01
4.000000e-02,1.600000e-03,1.175011e+01
4.000000e-02,1.600000e-03,1.432576e+01
4.000000e-02,1.600000e-03,1.328177e+01
4.000000e-02,1.600000e-03,1.324692e+01
4.000000e-02,1.600000e-03,1.426279e+01
4.000000e-02,1.600000e-03,1.235664e+01
4.000000e-02,1.600000e-03,1.239511e+01
4.000000e-02,1.600000e-03,1.592685e+01
4.000000e-02,1.600000e-03,1.362174e+01
4.000000e-02,1.600000e-03,1.454791e+01
4.000000e-02,1.600000e-03,1.402821e+01
4.000000e-02,1.600000e-03,1.444239e+01
4.000000e-02,1.600000e-03,1.279071e+01
4.000000e-02,1.600000e-03,1.440305e+01
4.000000e-02,1.600000e-03,1.220470e+01
4.000000e-02,1.600000e-03,1.374137e+01
4.000000e-02,1.600000e-03,1.659137e+01
4.000000e-02,1.600000e-03,1.641284e+01
4.000000e-02,1.600000e-03,1.362417e+01
4.000000e-02,1.600000e-03,1.547569e+01
4.000000e-02,1.600000e-03,1.584442e+01
4.000000e-02,1.600000e-03,1.500051e+01
4.000000e-02,1.600000e-03,1.227669e+01
4.000000e-02,1.600000e-03,1.421985e+01
4.000000e-02,1.600000e-03,1.441544e+01
4.000000e-02,1.600000e-03,1.400211e+01
4.000000e-02,1.600000e-03,1.440454e+01
4.000000e-02,1.600000e-03,1.309950e+01
4.000000e-02,1.600000e-03,1.533030e+01
4.000000e-02,1.600000e-03,1.608996e+01
4.000000e-02,1.600000e-03,1.304995e+01
4.000000e-02,1.600000e-03,1.349718e+01
4.000000e-02,1.600000e-03,1.380910e+01
4.000000e-02,1.600000e-03,1.353367e+01
4.000000e-02,1.600000e-03,1.960579e+01
4.000000e-02,1.600000e-03,1.450103e+01
4.000000e-02,1.600000e-03,1.595100e+01
4.000000e-02,1.600000e-03,1.583991e+01
4.000000e-02,1.600000e-03,1.423229e+01
4.000000e-02,1.600000e-03,1.465153e+01
4.000000e-02,1.600000e-03,1.777289e+01
4.000000e-02,1.600000e-03,1.695869e+01
4.000000e-02,1.600000e-03,1.592428e+01
4.000000e-02,1.600000e-03,1.412106e+01
4.000000e-02,1.600000e-03,1.589348e+01
4.000000e-02,1.600000e-03,1.316157e+01
4.000000e-02,1.600000e-03,1.213893e+01
4.000000e-02,1.600000e-03,1.510765e+01
4.000000e-02,1.600000e-03,1.148433e+01
4.000000e-02,1.600000e-03,1.210995e+01
4.000000e-02,1.600000e-03,1.406701e+01
4.000000e-02,1.600000e-03,1.693653e+01
4.000000e-02,1.600000e-03,1.574427e+01
4.000000e-02,1.600000e-03,1.141063e+01
4.000000e-02,1.600000e-03,1.280437e+01
4.000000e-02,1.600000e-03,1.402157e+01
4.000000e-02,1.600000e-03,1.483696e+01
4.000000e-02,1.600000e-03,1.233019e+01
4.000000e-02,1.600000e-03,1.529818e+01
4.000000e-02,1.600000e-03,1.762712e+01
4.000000e-02,1.600000e-03,1.599195e+01
4.000000e-02,1.600000e-03,1.243550e+01
4.000000e-02,1.600000e-03,1.682119e+01
4.000000e-02,1.600000e-03,1.369470e+01
4.000000e-02,1.600000e-03,1.378439e+01
4.000000e-02,1.600000e-03,1.638489e+01
4.000000e-02,1.600000e-03,1.516125e+01
4.000000e-02,1.600000e-03,1.693131e+01
4.000000e-02,1.600000e-03,1.391813e+01
4.000000e-02,1.600000e-03,1.377775e+01
4.000000e-02,1.600000e-03,1.625989e+01
4.000000e-02,1.600000e-03,9.397688e+00
4.000000e-02,1.600000e-03,1.304784e+01
4.000000e-02,1.600000e-03,1.622161e+01
4.000000e-02,1.600000e-03,1.280372e+01
4.000000e-02,1.600000e-03,1.457208e+01
4.000000e-02,1.600000e-03,1.477225e+01
4.000000e-02,1.600000e-03,1.363887e+01
4.000000e-02,1.600000e-03,1.439768e+01
4.000000e-02,1.600000e-03,1.498387e+01
4.000000e-02,1.600000e-03,1.141724e+01
4.000000e-02,1.600000e-03,1.356457e+01
5.000000e-02,2.500000e-03,1.314917e+01
5.000000e-02,2.500000e-03,1.037607e+01
5.000000e-02,2.500000e-03,1.383505e+01
5.000000e-02,2.500000e-03,1.361894e+01
5.000000e-02,2.500000e-03,1.598894e+01
5.000000e-02,2.500000e-03,1.410557e+01
5.000000e-02,2.500000e-03,1.546000e+01
5.000000e-02,2.500000e-03,1.489308e+01
5.000000e-02,2.500000e-03,1.467246e+01
5.000000e-02,2.500000e-03,1.452403e+01
5.000000e-02,2.500000e-03,1.746175e+01
5.000000e-02,2.500000e-03,1.597947e+01
5.000000e-02,2.500000e-03,1.134592e+01
5.000000e-02,2.500000e-03,1.678469e+01
5.000000e-02,2.500000e-03,1.138314e+01
5.000000e-02,2.500000e-03,1.423836e+01
5.000000e-02,2.500000e-03,1.438437e+01
5.000000e-02,2.500000e-03,1.313372e+01
5.000000e-02,2.500000e-03,1.268940e+01
5.000000e-02,2.500000e-03,1.584282e+01
5.000000e-02,2.500000e-03,1.475313e+01
5.000000e-02,2.500000e-03,1.363278e+01
5.000000e-02,2.500000e-03,1.533979e+01
5.000000e-02,2.500000e-03,1.514446e+01
5.000000e-02,2.500000e-03,1.453409e+01
5.000000e-02,2.500000e-03,1.610740e+01
5.000000e-02,2.500000e-03,1.333935e+01
5.000000e-02,2.500000e-03,1.426873e+01
5.000000e-02,2.500000e-03,1.592790e+01
5.000000e-02,2.500000e-03,1.645453e+01
5.000000e-02,2.500000e-03,1.571692e+01
5.000000e-02,2.500000e-03,1.301652e+01
5.000000e-02,2.500000e-03,1.106243e+01
5.000000e-02,2.500000e-03,1.323065e+01
5.000000e-02,2.500000e-03,1.352683e+01
5.000000e-02,2.500000e-03,1.610214e+01
5.000000e-02,2.500000e-03,1.482749e+01
5.000000e-02,2.500000e-03,1.343378e+01
5.000000e-02,2.500000e-03,1.225208e+01
5.000000e-02,2.500000e-03,1.524338e+01
5.000000e-02,2.500000e-03,1.240135e+01
5.000000e-02,2.500000e-03,1.700120e+01
5.000000e-02,2.500000e-03,1.537084e+01
5.000000e-02,2.500000e-03,1.145245e+01
5.000000e-02,2.500000e-03,1.219530e+01
5.000000e-02,2.500000e-03,1.360551e+01
5.000000e-02,2.500000e-03,1.175859e+01
5.000000e-02,2.500000e-03,1.774348e+01
5.000000e-02,2.500000e-03,1.435583e+01
5.000000e-02,2.500000e-03,1.744501e+01
5.000000e-02,2.500000e-03,1.365480e+01
5.000000e-02,2.500000e-03,1.581627e+01
5.000000e-02,2.500000e-03,1.193015e+01
5.000000e-02,2.500000e-03,1.608348e+01
5.000000e-02,2.500000e-03,1.397973e+01
5.000000e-02,2.500000e-03,1.125023e+01
5.000000e-02,2.500000e-03,1.643969e+01
5.000000e-02,2.500000e-03,1.865631e+01
5.000000e-02,2.500000e-03,1.049121e+01
5.000000e-02,2.500000e-03,1.589438e+01
5.000000e-02,2.500000e-03,1.170919e+01
5.000000e-02,2.500000e-03,1.197143e+01
5.000000e-02,2.500000e-03,1.591551e+01
5.000000e-02,2.500000e-03,1.355523e+01
5.000000e-02,2.500000e-03,1.219819e+01
5.000000e-02,2.500000e-03,1.955330e+01
5.000000e-02,2.500000e-03,1.557766e+01
5.000000e-02,2.500000e-03,1.309823e+01
5.000000e-02,2.500000e-03,1.384524e+01
5.000000e-02,2.500000e-03,1.543297e+01
5.000000e-02,2.500000e-03,1.292488e+01
5.000000e-02,2.500000e-03,1.718419e+01
5.000000e-02,2.500000e-03,1.610931e+01
5.000000e-02,2.500000e-03,1.479253e+01
5.000000e-02,2.500000e-03,1.442420e+01
5.000000e-02,2.500000e-03,1.477702e+01
5.000000e-02,2.500000e-03,1.314437e+01
5.000000e-02,2.500000e-03,1.407565e+01
5.000000e-02,2.500000e-03,1.277390e+01
5.000000e-02,2.500000e-03,1.463416e+01
5.000000e-02,2.500000e-03,1.337165e+01
5.000000e-02,2.500000e-03,1.417704e+01
5.000000e-02,2.500000e-03,1.553978e+01
5.000000e-02,2.500000e-03,1.679200e+01
5.000000e-02,2.500000e-03,1.560985e+01
5.000000e-02,2.500000e-03,1.592425e+01
5.000000e-02,2.500000e-03,1.238907e+01
5.000000e-02,2.500000e-03,1.647451e+01
5.000000e-02,2.500000e-03,1.403720e+01
5.000000e-02,2.500000e-03,1.737390e+01
5.000000e-02,2.500000e-03,1.191940e+01
5.000000e-02,2.500000e-03,1.438321e+01
5.000000e-02,2.500000e-03,1.079754e+01
5.000000e-02,2.500000e-03,1.196954e+01
5.000000e-02,2.500000e-03,1.351431e+01
5.000000e-02,2.500000e-03,1.491771e+01
5.000000e-02,2.500000e-03,1.459629e+01
5.000000e-02,2.500000e-03,1.439546e+01
5.000000e-02,2.500000e-03,1.482554e+01
5.000000e-02,2.500000e-03,1.563629e+01
6.666667e-02,4.444444e-03,1.461305e+01
6.666667e-02,4.444444e-03,1.311582e+01
6.666667e-02,4.444444e-03,1.359723e+01
