alpha_s,top_quark_mass,energy,upper_bound_inc,upper_bound_dec
0.118,172.5,6500,0.1,0.05

theta,x1,x2
0.315811,0.0323113,0.028973
0.135399,0.127612,0.0329093
0.374218,0.0446156,0.0250197
0.679069,0.0804427,0.0170255
0.321082,0.0492758,0.0145642
0.223417,0.0387611,0.0296997
0.936751,0.0233692,0.0857678
0.0942882,0.0552041,0.0402559
0.706258,0.0434573,0.0399851
0.822266,0.0365218,0.0339763
0.286741,0.0328778,0.133873
0.394688,0.0840824,0.0417828
0.216652,0.0324546,0.0269492
0.605225,0.0359352,0.0356032
0.339253,0.0507918,0.0364239
0.774142,0.0323697,0.0453541
0.259549,0.0254458,0.0591713
0.881467,0.021834,0.144695
0.876494,0.0555588,0.0533633
0.844199,0.0229586,0.0544628
0.463708,0.0675235,0.0234411
0.116881,0.0641882,0.0799275
0.312845,0.0831758,0.0406708
0.926905,0.0598499,0.0418808
0.878191,0.0490146,0.0402878
0.213293,0.0829319,0.0209396
0.350811,0.0398867,0.0241146
0.861147,0.101268,0.111626
0.815685,0.0534355,0.0198928
0.134246,0.0340291,0.064253
0.742987,0.020997,0.1861
0.820393,0.0549496,0.0299686
0.55146,0.0249726,0.0749693
0.595071,0.0493914,0.0185106
0.697642,0.0244697,0.0331505
0.487787,0.183643,0.0347327
0.146647,0.0336567,0.0659494
0.3095,0.0394691,0.0347834
0.476091,0.0311235,0.0578677
0.69244,0.0986031,0.0237263
0.662176,0.025901,0.0334307
0.152041,0.0361938,0.11447
0.869881,0.116699,0.0490611
0.275032,0.0611925,0.0299872
0.465969,0.0866109,0.0390717
0.309617,0.0576339,0.0219689
0.826271,0.0230659,0.077621
0.155643,0.0261233,0.0545601
0.696757,0.0573506,0.0236005
0.254162,0.0615437,0.0187938
0.30046,0.0589189,0.0200015
0.566937,0.0229695,0.0664846
0.0791203,0.0333404,0.0306409
0.577677,0.0897754,0.0280219
0.468837,0.0221791,0.0963397
0.559225,0.0154739,0.0654153
0.67468,0.165473,0.0143381
0.455355,0.0281193,0.0361256
0.340019,0.069084,0.0408896
0.557803,0.0427884,0.01916
0.900357,0.0188589,0.193463
0.588868,0.0935754,0.028578
0.703802,0.0737269,0.0267487
0.101814,0.0594992,0.0489113
0.785988,0.0920978,0.0214087
0.0169379,0.0434687,0.100295
0.753077,0.0396739,0.0623202
0.294156,0.0439119,0.0403042
0.264595,0.0417299,0.0476948
0.964916,0.0141978,0.146458
0.824186,0.0241931,0.0737307
0.402272,0.0438987,0.018686
0.871967,0.0646105,0.0152502
0.204929,0.0413583,0.022884
0.805306,0.0550331,0.0249193
0.40342,0.0400852,0.0321068
0.413637,0.0203845,0.0470138
0.42875,0.0799007,0.0149789
0.977605,0.0190556,0.0418953
0.514316,0.0669181,0.0304537
0.549624,0.04056,0.0223013
0.57916,0.060746,0.0228155
0.132993,0.032857,0.0777477
0.575989,0.0255287,0.0484277
0.36505,0.059815,0.035492
0.495917,0.0281749,0.105073
0.796057,0.0449946,0.019537
0.366197,0.0505452,0.0273918
0.0977507,0.012316,0.125863
0.595976,0.0162484,0.0589369
0.244275,0.16714,0.0227821
0.816347,0.0627905,0.193551
0.21835,0.0170836,0.055275
0.816719,0.0462054,0.0276732
0.176899,0.016814,0.124858
0.902541,0.0549283,0.0196059
0.324344,0.0158316,0.07731
0.246913,0.0505297,0.032311
0.0710248,0.0255414,0.0919105
0.7529,0.0244721,0.0376906
0.786443,0.0466453,0.0220072
0.184115,0.0724653,0.039088
0.904426,0.0641855,0.0298376
0.116653,0.0647064,0.0309089
0.317224,0.0788172,0.0222349
0.210171,0.0148996,0.109583
0.824586,0.0876159,0.0250397
0.565728,0.0433521,0.0404697
0.393112,0.0223328,0.065099
0.763101,0.101432,0.0563315
0.490566,0.020741,0.072991
0.368787,0.0792589,0.0263373
0.299165,0.0297028,0.0264202
0.532774,0.0303908,0.0399395
0.818289,0.053767,0.0408595
0.0797269,0.0257689,0.0418883
0.309293,0.0159419,0.0625942
0.169519,0.0221056,0.0452759
0.986824,0.0310987,0.0602598
0.485322,0.110252,0.0277668
0.609686,0.0223871,0.037821
0.751759,0.0373605,0.0398159
0.140272,0.0499013,0.0347406
0.83894,0.0139545,0.0627086
0.345552,0.184738,0.0203258
0.767749,0.0299615,0.0971305
0.222948,0.0359342,0.0225778
0.312217,0.0260763,0.0455755
0.13025,0.312287,0.0150875
0.543602,0.0331857,0.0936246
0.544761,0.02833,0.0484727
0.713306,0.0256174,0.0536534
0.684131,0.048736,0.143077
0.22858,0.0903195,0.0353079
0.0613065,0.0605992,0.036625
0.373001,0.0619107,0.147013
0.633753,0.0706048,0.0474041
0.664967,0.049745,0.069887
0.0949031,0.066684,0.0602488
0.540381,0.0532992,0.04348
0.0676935,0.0234685,0.032716
0.140787,0.0656818,0.0146477
0.653277,0.0254723,0.0508924
0.163526,0.0707614,0.0177864
0.311723,0.0303785,0.0503089
0.146146,0.0230185,0.0760787
0.870897,0.0692253,0.087644
0.503651,0.0356532,0.0412104
0.395977,0.058625,0.0324207
0.629717,0.0349654,0.0322024
0.312805,0.0328756,0.0331996
0.224971,0.0487764,0.146938
0.5951,0.0230599,0.0838667
0.720614,0.0564811,0.0268671
0.892602,0.0386588,0.102662
0.954959,0.0463288,0.0420137
0.628525,0.0220523,0.0345574
0.0888689,0.0677346,0.036243
0.767051,0.348476,0.0214458
0.528744,0.070293,0.0193945
0.194018,0.0793104,0.0138488
0.158906,0.0742919,0.023887
0.38139,0.0554088,0.0439667
0.6906,0.0277861,0.0734747
0.203198,0.0167504,0.0548062
0.859044,0.0548086,0.0395812
0.194991,0.0972425,0.0473126
0.0727298,0.0192329,0.0841153
0.0742961,0.0504951,0.0268453
0.592595,0.0133379,0.136922
0.62598,0.0177918,0.0792051
0.219235,0.0684324,0.0713213
0.338427,0.0458163,0.0345101
0.106362,0.0280116,0.0450289
0.581706,0.0211884,0.0635174
0.734945,0.019703,0.0505522
0.116699,0.0385817,0.0264025
0.785961,0.0168287,0.122038
0.519563,0.0893045,0.0293013
0.194261,0.0129859,0.0666536
0.392336,0.0212318,0.045815
0.0785014,0.0392465,0.0438722
0.29011,0.0214981,0.0905641
0.0978179,0.0687264,0.02163
0.418553,0.120489,0.0291645
0.287872,0.0526935,0.017847
0.874926,0.0293636,0.136824
0.677214,0.0320161,0.0238649
0.855482,0.05588,0.0881457
0.418923,0.0515067,0.041266
0.772957,0.0729981,0.0113389
0.234419,0.0503583,0.0193547
0.509807,0.0116733,0.082791
0.796821,0.0529627,0.0635273
0.285475,0.0558762,0.0156106
0.424891,0.130544,0.0177823
0.816352,0.0597545,0.0195618
0.863145,0.0872901,0.0402466
0.721699,0.0433922,0.0331627
0.287371,0.0237235,0.0388511
0.273945,0.0536225,0.029396
0.824411,0.151112,0.0137194
0.706722,0.0260574,0.0530867
0.405877,0.027458,0.0836689
0.151294,0.0180701,0.0953142
0.802392,0.0202623,0.077013
0.492806,0.0174429,0.0508384
0.226563,0.0287608,0.0747067
0.180402,0.0791923,0.0291504
0.27811,0.0167148,0.0661013
0.863544,0.115489,0.0295496
0.81558,0.0223017,0.0366479
0.686223,0.0630495,0.0262403
0.912611,0.0234457,0.385162
0.642253,0.0179567,0.0510099
0.666089,0.0375641,0.0275238
0.236681,0.0258205,0.0429977
0.357539,0.0180887,0.0693594
0.444883,0.0300926,0.0280463
0.700453,0.0424726,0.0674575
0.607707,0.0287462,0.0261359
0.781682,0.0414043,0.0374526
0.891573,0.0662107,0.0375785
0.221261,0.0216961,0.107383
0.28243,0.0382566,0.0293499
0.777146,0.0516049,0.0243012
0.544551,0.0465998,0.027432
0.751823,0.0530802,0.030602
0.795043,0.0351789,0.0400889
0.0865955,0.0326521,0.0247186
0.321889,0.0135261,0.135107
0.258395,0.0176735,0.0445811
0.696601,0.0603554,0.106228
0.164221,0.036233,0.0401613
0.218041,0.0631918,0.0266859
0.114512,0.0597072,0.0249794
0.822949,0.102861,0.0336473
0.934176,0.0155153,0.162482
0.183775,0.0253021,0.12046
0.780132,0.0135008,0.0574782
0.153887,0.0620726,0.0126033
0.414857,0.0192077,0.052002
0.667443,0.0200419,0.0705538
0.328913,0.0590068,0.0386377
0.468577,0.0156343,0.151916
0.804214,0.0417291,0.033958
0.20327,0.0191467,0.0513609
0.367622,0.0322252,0.0257934
0.127223,0.0207725,0.0897629
0.830348,0.0502359,0.0147821
0.777401,0.0463019,0.0321993
0.749867,0.0424567,0.02713
0.202569,0.0213868,0.0488424
0.562644,0.0978808,0.0159972
0.678543,0.0906737,0.0375613
0.203823,0.0282671,0.0563334
0.676557,0.115326,0.0500264
0.0243939,0.0548125,0.0483805
0.351384,0.0719781,0.0300132
0.104552,0.027051,0.034883
0.412455,0.0484231,0.0236503
0.104319,0.0215068,0.127974
0.263387,0.0347549,0.02678
0.811296,0.0387614,0.0263004
0.332167,0.0456029,0.0365818
0.12804,0.0743327,0.0275652
0.724315,0.0157692,0.0568102
0.159158,0.0763439,0.0131022
0.657195,0.0233622,0.0625413
0.51529,0.0211337,0.0991195
0.50747,0.0177243,0.0435484
0.348893,0.0355568,0.0221214
0.900585,0.0129662,0.222555
0.656105,0.0280793,0.0711133
0.803126,0.0694162,0.0311234
0.265979,0.0532226,0.0366571
0.155287,0.053825,0.0256544
0.86395,0.081512,0.0198831
0.167723,0.048281,0.0978491
0.794731,0.0207338,0.0777418
0.342506,0.0212681,0.160463
0.398706,0.029817,0.129458
0.819927,0.0141995,0.0584237
0.345162,0.019828,0.132144
0.612403,0.0123115,0.0603094
0.571178,0.0230484,0.0738574
0.0812796,0.114733,0.0215056
0.600611,0.0917649,0.0266624
0.223282,0.0180634,0.0510546
0.530654,0.0277871,0.0331148
0.327139,0.0374882,0.0431727
0.632051,0.020058,0.0400181
0.618259,0.0225162,0.0347104
0.309223,0.0422405,0.0255738
0.859624,0.027107,0.115201
0.274966,0.0285914,0.0298655
0.710402,0.111054,0.0165125
0.703102,0.0748489,0.105585
0.799915,0.0891605,0.0156401
0.285976,0.0167311,0.0801598
0.236142,0.0652073,0.0470496
0.867253,0.0282482,0.0857858
0.853489,0.0412219,0.136551
0.638168,0.01687,0.075627
0.697955,0.0507544,0.0275258
0.630966,0.0658383,0.0305952
0.701427,0.0368165,0.0676048
0.165102,0.037002,0.039285
0.144714,0.0221759,0.0903126
0.683347,0.0120939,0.0933335
0.437831,0.0267977,0.0339059
0.463858,0.0354036,0.0736459
0.953006,0.165818,0.0173159
0.139204,0.0359544,0.0654757
0.532392,0.0197284,0.0431753
0.506405,0.0642236,0.0197364
0.905843,0.0327492,0.0246831
0.197077,0.0240958,0.0327012
0.399787,0.0358204,0.0326843
0.8511,0.0819906,0.0355032
0.193816,0.018997,0.0448119
0.178692,0.0244398,0.19408
0.202312,0.0459154,0.0249708
0.932853,0.021798,0.170199
0.41205,0.0631146,0.0194469
0.694847,0.04431,0.023594
0.669267,0.0161273,0.0656345
0.736524,0.166991,0.0129606
0.629584,0.0992992,0.0362759
0.883554,0.0558952,0.034995
0.859999,0.0164507,0.0633844
0.111185,0.0499162,0.0283561
0.885202,0.0385374,0.0872099
0.311726,0.0464209,0.0192698
0.639405,0.074964,0.0137613
0.76599,0.0328076,0.136405
0.357862,0.0572494,0.0595926
0.443136,0.0751153,0.0191927
0.271294,0.0466947,0.0162465
0.732829,0.0688444,0.0136047
0.573642,0.0892637,0.0455261
0.860221,0.116749,0.0205848
0.0906309,0.0401916,0.0492962
0.548037,0.0152555,0.0607111
0.841833,0.118678,0.0507025
0.233934,0.0259003,0.0998092
0.376673,0.0212191,0.261743
0.939709,0.0554621,0.115088
0.0907523,0.0183742,0.0580156
0.466147,0.0484224,0.0176947
0.41041,0.0176472,0.107307
0.766207,0.123233,0.0429221
0.3026,0.0356093,0.037754
0.103379,0.0732515,0.0687271
0.173464,0.0326981,0.029706
0.304613,0.0384375,0.0211842
0.257153,0.0798768,0.0277036
0.683206,0.061309,0.0200244
0.367552,0.0155478,0.191602
0.422787,0.0566959,0.022326
0.16897,0.0225225,0.0410207
0.127024,0.0463336,0.0329894
0.119146,0.105208,0.0229065
0.154116,0.0533008,0.0154217
0.92804,0.0555519,0.152875
0.568313,0.0512473,0.0226757
0.568678,0.0160818,0.0727503
0.955184,0.0224889,0.0622298
0.354236,0.138215,0.0188373
0.852745,0.0565978,0.0331186
0.485539,0.0590288,0.0247021
0.143787,0.0451109,0.0304383
0.650947,0.0241758,0.0378413
0.110318,0.0168497,0.074564
0.293086,0.0188084,0.0602476
0.452776,0.0854328,0.0181298
0.114988,0.0321488,0.0979016
0.341621,0.0777626,0.0750558
0.397672,0.0290602,0.0324449
0.747742,0.0146495,0.0850762
0.223112,0.0154783,0.0559557
0.633637,0.0191215,0.0494988
0.729387,0.0293222,0.145517
0.45714,0.0152313,0.0587527
0.662553,0.0402154,0.0455419
0.483427,0.0596578,0.0312069
0.719953,0.0853329,0.0279558
0.265197,0.0411865,0.0388721
0.690247,0.074266,0.016261
0.5803,0.0642673,0.0451159
0.528035,0.0195855,0.0454873
0.315774,0.0120379,0.0634434
0.397076,0.0367436,0.0521257
0.295777,0.0128885,0.080434
0.705932,0.0170281,0.0982171
0.652545,0.054665,0.0314433
0.398251,0.0308899,0.0835548
0.923755,0.0144652,0.109762
0.145219,0.0224681,0.045444
0.651943,0.0121839,0.0703736
0.895014,0.111304,0.0262468
0.860529,0.0521926,0.0232176
0.287065,0.0124713,0.0754123
0.412782,0.150629,0.0619165
0.357819,0.0294483,0.0610601
0.252632,0.017354,0.0612478
0.534846,0.0728024,0.0184033
0.234613,0.0619085,0.0279963
0.870504,0.0344075,0.0228665
0.750232,0.0494477,0.0535599
0.399106,0.0670357,0.0215664
0.880316,0.067455,0.0184441
0.324339,0.0323133,0.132595
0.51036,0.0206566,0.0496493
0.199387,0.019574,0.0387981
0.464857,0.0354161,0.0564246
0.31735,0.0820904,0.0536376
0.71091,0.0268706,0.0360445
0.652808,0.0906893,0.0366178
0.339444,0.0514871,0.013781
0.904731,0.016425,0.0726885
0.0195604,0.0321878,0.0296204
0.499897,0.0408595,0.0202524
0.677609,0.023894,0.055501
0.622759,0.0571221,0.0148007
0.310663,0.0837663,0.0439143
0.81234,0.0284962,0.0932893
0.851996,0.0718992,0.0418652
0.726014,0.0334379,0.0719322
0.815492,0.017732,0.0577887
0.158103,0.0771892,0.0238038
0.937425,0.0163779,0.0702989
0.887105,0.0265606,0.0638306
0.196792,0.0226707,0.120231
0.724859,0.034948,0.0548682
0.808395,0.0646412,0.0287262
0.751752,0.0547947,0.0202484
0.318213,0.0474211,0.0167572
0.710173,0.14084,0.0273798
0.294232,0.0781091,0.0442491
0.580466,0.0264646,0.0311725
0.0572167,0.0400152,0.0442438
0.585927,0.0711219,0.0419836
0.610236,0.0213598,0.0845926
0.336035,0.0171227,0.079462
0.215449,0.0170063,0.0612394
0.510914,0.0364696,0.020374
0.0829286,0.0120009,0.063492
0.486224,0.0540195,0.0203721
0.25524,0.0551492,0.0222755
0.847174,0.0498719,0.0285478
0.567454,0.0165494,0.0522836
0.743331,0.0337216,0.0441469
0.893438,0.119124,0.0595942
0.422308,0.0489725,0.0779603
0.315217,0.0219886,0.140022
0.556928,0.054574,0.041248
0.118484,0.0762046,0.0363096
0.69748,0.0234022,0.0349319
0.349309,0.0260221,0.0740973
0.733654,0.0521851,0.0351988
0.589391,0.0552463,0.0163372
0.48205,0.0309194,0.0752941
0.0960289,0.0608398,0.0215446
0.669918,0.0465404,0.0406175
0.781625,0.0563908,0.0322786
0.716079,0.0163024,0.0440356
0.23423,0.0265638,0.0750915
0.416639,0.0277733,0.0374635
0.614811,0.0210239,0.081212
0.63182,0.0202597,0.0825123
0.271266,0.0675236,0.0298916
0.291425,0.0282208,0.0744739
0.204797,0.0406457,0.0396755
0.543964,0.0272618,0.0342636
0.254439,0.072962,0.0312683
0.797105,0.0306049,0.0638884
0.606993,0.0823617,0.0182465
0.304453,0.0548872,0.0190014
0.224139,0.0229916,0.0885555
0.536835,0.0170649,0.053342
0.523939,0.0166823,0.05053
0.142187,0.198634,0.0660141
0.340599,0.059971,0.0188889
0.202241,0.0776297,0.0165955
0.070338,0.0236413,0.0926276
0.773289,0.0523125,0.0167268
0.76865,0.0413235,0.0513575
0.934141,0.0479571,0.0514227
0.441058,0.0211186,0.0397265
0.253438,0.066968,0.0155446
0.240205,0.0217225,0.0440801
0.872322,0.0331105,0.0521829
0.211711,0.0331486,0.0231192
0.217846,0.065368,0.0174405
0.696249,0.154493,0.0132077
0.135249,0.0671721,0.0377663
0.289759,0.0536999,0.0239424
0.204018,0.0347034,0.0449359
0.0590036,0.179795,0.0827859
0.505448,0.0541312,0.0133722
0.261376,0.0205813,0.0561153
0.344505,0.0664867,0.0167822
0.716854,0.0542874,0.0148869
0.0902489,0.0365304,0.0736507
0.683015,0.0552845,0.027725
0.728935,0.0324763,0.0600257
0.83903,0.0834411,0.0221172
0.0511487,0.0378398,0.117907
0.705046,0.0371594,0.024251
0.515979,0.0363851,0.0310623
0.126913,0.0288551,0.0481948
0.552704,0.0237966,0.034191
0.0626027,0.107791,0.0322764
0.612605,0.023474,0.0954402
0.413527,0.0388615,0.0259924
0.663577,0.0328735,0.0663353
0.541512,0.022885,0.0438439
0.832827,0.0496201,0.0282407
0.194411,0.0508803,0.0285355
0.744414,0.0249186,0.0404229
0.679946,0.0231017,0.117119
0.749285,0.0593791,0.0186569
0.55433,0.0236731,0.0348927
0.907228,0.046688,0.0391243
0.694654,0.0187739,0.0437443
0.701398,0.0233816,0.0513602
0.813668,0.0304434,0.0321415
0.90016,0.0274973,0.0549404
0.367478,0.0829193,0.0257004
0.154047,0.0148822,0.152949
0.696508,0.0214636,0.039126
0.301149,0.029038,0.0270348
0.300641,0.0569234,0.0372773
0.0229296,0.0361,0.0436659
0.939059,0.0138925,0.0974309
0.383504,0.0358991,0.0239705
0.5124,0.0394638,0.0220955
0.519518,0.0138495,0.0718276
0.0705109,0.0235962,0.0722288
0.870145,0.0426567,0.0520408
0.531413,0.0108799,0.137761
0.390134,0.0270005,0.032895
0.849438,0.157942,0.0171487
0.173798,0.0597409,0.0957886
0.333233,0.0520352,0.0316902
0.625294,0.105397,0.0130269
0.317638,0.0250375,0.0987698
0.865148,0.0358405,0.0240686
0.638938,0.0347331,0.0294541
0.123287,0.0748585,0.0232186
0.184002,0.0700752,0.0322388
0.447434,0.0466347,0.0939477
0.824633,0.0268001,0.0341018
0.325174,0.037018,0.0270188
0.42359,0.072545,0.0363922
0.79087,0.0643877,0.0162045
0.107555,0.157259,0.0206161
0.261998,0.0267864,0.0659708
0.866711,0.0365154,0.0363305
0.0921803,0.0273014,0.0493486
0.571183,0.0456518,0.0246931
0.57354,0.0300496,0.0586579
0.852591,0.0409829,0.0293506
0.440348,0.0243754,0.110879
0.702658,0.0231245,0.0885862
0.51339,0.053291,0.0231153
0.693145,0.0257412,0.0495581
0.8796,0.0314854,0.0387876
0.415522,0.0601692,0.0449029
0.152337,0.0210887,0.0482693
0.819399,0.0305656,0.0430133
0.401884,0.0152313,0.0472346
0.468067,0.0228994,0.0437762
0.242927,0.0666783,0.0185452
0.498466,0.0642465,0.0451177
0.174172,0.0520849,0.0336351
0.222219,0.0204068,0.0485703
0.819131,0.0150682,0.0811924
0.0771953,0.0478423,0.0483512
0.865325,0.054802,0.0346203
0.107489,0.0252698,0.0432757
0.535794,0.0365169,0.0215822
0.299342,0.0531628,0.0262575
0.241083,0.0613817,0.0275931
0.245295,0.0319458,0.0689494
0.598653,0.0569244,0.0150442
0.102916,0.0161467,0.206249
0.599553,0.0533459,0.0156076
0.768205,0.028123,0.035939
0.868507,0.0510045,0.0529261
0.0531257,0.030654,0.145587
0.753936,0.0285597,0.0362978
0.585869,0.0194184,0.0410965
0.346777,0.0516659,0.0159986
0.270002,0.0729882,0.0163862
0.0920479,0.0393582,0.0641912
0.72587,0.0135515,0.105617
0.866727,0.0502581,0.0378898
0.542959,0.0326537,0.165909
0.218609,0.0161954,0.114524
0.239051,0.0640057,0.0566242
0.693047,0.0361267,0.029313
0.84252,0.0821168,0.0144387
0.292614,0.0532114,0.0175871
0.480524,0.0888681,0.0394702
0.879293,0.0938402,0.0182513
0.617067,0.0204128,0.0913645
0.187831,0.0604036,0.0146985
0.701803,0.0615341,0.0508498
0.864453,0.0460058,0.0308212
0.140653,0.0748463,0.026337
0.113429,0.0159362,0.170548
0.930585,0.0635381,0.0363256
0.681667,0.0275823,0.0309645
0.742227,0.0278962,0.0567917
0.162628,0.019695,0.0492315
0.627408,0.0148397,0.0558991
0.810249,0.0158433,0.175739
0.543091,0.019608,0.0711056
0.833776,0.0279499,0.0527102
0.670839,0.0564331,0.0271346
0.785208,0.204771,0.0162089
0.813258,0.0228516,0.0758726
0.696057,0.0470831,0.0168933
0.733601,0.0234031,0.0996912
0.847658,0.0227935,0.0327482
0.867032,0.0328749,0.0575728
0.868081,0.122713,0.018789
0.766392,0.12554,0.0253939
0.37713,0.119632,0.0258312
0.760267,0.0464428,0.0214551
0.309337,0.0333517,0.0738587
0.690119,0.0296775,0.0290353
0.357712,0.0252696,0.0780743
0.359387,0.0619574,0.0352085
0.681282,0.0330703,0.0294924
0.602763,0.123204,0.0342204
0.430715,0.0313471,0.0265043
0.24446,0.0691298,0.0343507
0.3777,0.0168808,0.0538271
0.579206,0.0238029,0.0347678
0.491723,0.0465819,0.0198704
0.859441,0.147585,0.0345827
0.348082,0.0481794,0.0242999
0.0858531,0.0174433,0.148437
0.347296,0.0703494,0.0336832
0.271044,0.0408166,0.0223893
0.210132,0.0928578,0.0150124
0.664237,0.0149245,0.0667396
0.892107,0.0402253,0.0226571
0.195742,0.147408,0.0300707
0.445394,0.139123,0.0162492
0.928885,0.0408493,0.0205137
0.87241,0.0342796,0.0559789
0.164399,0.0714228,0.0171832
0.157205,0.0179146,0.0956222
0.324011,0.0637186,0.0283949
0.197276,0.0625547,0.0180434
0.762201,0.0193531,0.0459904
0.78095,0.109493,0.032746
0.848184,0.0259289,0.152108
0.646235,0.065841,0.0196597
0.200884,0.156575,0.0144457
0.660638,0.0192417,0.111109
0.455774,0.0345803,0.040292
0.0385037,0.0673457,0.101389
0.725372,0.0183749,0.102285
0.745437,0.0413828,0.121013
0.262873,0.0230855,0.0365582
0.952018,0.0321354,0.0647184
0.906461,0.0929218,0.0260925
0.931861,0.0459577,0.0490248
0.731434,0.0336656,0.023125
0.55599,0.0672638,0.0515625
0.236103,0.0678364,0.0278926
0.361615,0.0404158,0.0348285
0.454355,0.0769713,0.0231117
0.61538,0.0410863,0.0535448
0.239679,0.0226906,0.0626447
0.130733,0.0152807,0.224636
0.615327,0.0258535,0.0422586
0.55206,0.0195819,0.0598476
0.218066,0.0265484,0.0414663
0.714973,0.0139485,0.0658675
0.0370538,0.0665653,0.0736382
0.258593,0.0632487,0.0212179
0.536211,0.0558042,0.0145555
0.972386,0.0115398,0.0858034
0.158918,0.0500132,0.0757637
0.776731,0.0543012,0.0148111
0.843029,0.0133816,0.183753
0.824049,0.0363591,0.0463567
0.346033,0.0666797,0.0414862
0.926761,0.0472705,0.0318774
0.776269,0.064901,0.0247577
0.834573,0.0209621,0.144434
0.195288,0.0252767,0.101282
0.0944365,0.0313813,0.0382057
0.873252,0.032027,0.0855666
0.174993,0.128448,0.0337564
0.0101173,0.0158763,0.290214
0.763264,0.0204609,0.104025
0.445445,0.0528822,0.015954
0.189529,0.0419175,0.0679777
0.43532,0.0507343,0.0768584
0.776252,0.0180722,0.0663125
0.305285,0.0244172,0.171204
0.103673,0.0123584,0.0718015
0.80398,0.0202137,0.0454641
0.945073,0.0799305,0.037741
0.949397,0.0577997,0.104894
0.119197,0.0516479,0.0173854
0.599448,0.0308003,0.0319161
0.726981,0.0693605,0.015904
0.499832,0.0333668,0.039607
0.664825,0.0169488,0.0713764
0.0860181,0.0375686,0.0599828
0.708145,0.0209787,0.0502981
0.119455,0.0445392,0.0281605
0.854112,0.0261029,0.038841
0.579239,0.0350686,0.0264217
0.244824,0.0776661,0.0171204
0.293316,0.0425332,0.0294594
0.986619,0.0460894,0.0189916
0.901688,0.0660668,0.0171157
0.306598,0.0803038,0.0505941
0.182692,0.0241127,0.0680886
0.194087,0.0787379,0.0339301
0.76363,0.0295397,0.0533907
0.305513,0.0158576,0.107262
0.889341,0.0882135,0.0389602
0.906041,0.187438,0.0409062
0.89361,0.0238655,0.0534158
0.783604,0.0163411,0.0661822
0.864095,0.0484079,0.0635097
0.27037,0.020699,0.0578433
0.675533,0.033982,0.03475
0.580874,0.0218462,0.126151
0.902478,0.0276341,0.0362958
0.315789,0.0991255,0.024122
0.724831,0.0827257,0.0148466
0.0740547,0.0666023,0.03946
0.812662,0.0325984,0.0242696
0.367215,0.0662073,0.0202293
0.741797,0.0181667,0.151517
0.351408,0.0135681,0.0630582
0.773139,0.0386942,0.0410165
0.908134,0.0233971,0.0478348
0.266085,0.0484376,0.0313476
0.150862,0.0776833,0.0289879
0.396446,0.158871,0.0237256
0.805111,0.026645,0.181014
0.93138,0.0314611,0.0438071
0.570672,0.0311087,0.0317862
0.0361036,0.0150839,0.103988
0.872853,0.0120478,0.0718902
0.670726,0.0363474,0.0694725
0.0409702,0.0201172,0.0708093
0.626672,0.059794,0.0192862
0.557847,0.0263303,0.0343819
0.910421,0.0269432,0.0769619
0.887863,0.0239194,0.0623444
0.168205,0.0596556,0.0144699
0.454514,0.0690125,0.0146424
0.289254,0.0257385,0.0324804
0.218528,0.0329454,0.0472837
0.618896,0.0517064,0.0219631
0.847888,0.0367807,0.0367019
0.328241,0.042679,0.0237102
0.344343,0.0360617,0.0263807
0.113391,0.0649952,0.0533715
0.353144,0.0293338,0.0383845
0.770773,0.0221454,0.0767399
0.845818,0.0729824,0.0214891
0.744882,0.0361613,0.0372617
0.443274,0.14519,0.021695
0.272732,0.0434923,0.0270088
0.257769,0.176721,0.0338564
0.831076,0.0827752,0.0422481
0.318897,0.0647166,0.0230819
0.0821077,0.0249225,0.0401226
0.804422,0.0404486,0.0199303
0.617316,0.0114013,0.0796227
0.777168,0.0545651,0.0196993
0.899062,0.0771679,0.0234737
0.585614,0.112412,0.0254991
0.423034,0.0174944,0.080306
0.218341,0.0366121,0.051094
0.23817,0.051705,0.122896
0.211179,0.142288,0.014596
0.522972,0.0487847,0.0534253
0.805956,0.0301279,0.0922758
0.929611,0.0414078,0.0682424
0.370616,0.0405558,0.0564558
0.194486,0.0180106,0.0614967
0.969752,0.0283777,0.0407403
0.516463,0.0258265,0.121309
0.170083,0.137077,0.020722
0.037315,0.0203689,0.187408
0.0459129,0.0305872,0.0502253
0.749496,0.0194084,0.0709021
0.837045,0.0262048,0.0332097
0.945875,0.0485265,0.0237786
0.280293,0.055824,0.033151
0.908294,0.057749,0.0276517
0.561992,0.0522598,0.0557701
0.409738,0.0623503,0.0172557
0.0924576,0.0765736,0.034914
0.557731,0.109674,0.019793
0.660495,0.0169174,0.071879
0.672493,0.0815594,0.0146201
0.762507,0.0254538,0.0728811
0.272828,0.0395538,0.0268928
0.522466,0.1294,0.0155645
0.456563,0.0331659,0.0288274
0.0942949,0.0305525,0.0261648
0.280094,0.031384,0.0327302
0.784343,0.0268941,0.0521808
0.696433,0.0509453,0.0165156
0.0877676,0.0148843,0.0588506
0.42526,0.0538115,0.0452656
0.197451,0.139047,0.0350723
0.272979,0.144783,0.0415976
0.337827,0.0339859,0.0305405
0.925271,0.110187,0.0952489
0.643504,0.0216257,0.0416233
0.818619,0.0267304,0.12064
0.0808437,0.0260783,0.0551724
0.628945,0.0273756,0.0419318
0.882459,0.108073,0.0161627
0.138771,0.0281616,0.0399874
0.625908,0.0346065,0.0341303
0.922307,0.0537145,0.0196408
0.827336,0.0390242,0.047473
